p_DA,p_H,h_H,p_IM,E_RE,E_FC,lambda_DA_RE,lambda_IM
-6.963463662049813,10.0,154.4133708970593,-1.565948102656069,1.4705882352941169,2.764079281155084,17.65,2.000617
-9.051338435720146,10.0,154.4133708970593,0.9631031416024971,1.911764705882352,3.088348736374159,16.06,2.601338
-10.0,10.0,154.4133708970593,1.2254901960784306,1.225490196078431,0.521204232118587,15.01,15.014012
-10.0,10.0,154.4133708970593,1.0784313725490193,1.0784313725490189,0.0,13.0,13.004009
-10.0,10.0,154.4133708970593,1.2254901960784306,1.225490196078431,0.443748217630196,14.38,14.383791
-9.722758157044321,10.0,154.4133708970593,1.3404052158678503,1.617647058823529,0.0,15.0,3.000925
-7.698150597056016,10.0,154.4133708970593,-0.29204548137535724,2.009803921568627,4.8022738086868175,11.9,3.000925
-10.0,10.0,154.4133708970593,1.2254901960784306,1.225490196078431,1.064719560395363,5.56,2.500771
-9.434994758727957,10.0,154.4133708970593,-0.07480916284067085,0.490196078431372,1.316254693300189,6.93,1.732438
-9.811158082144228,10.0,154.4133708970593,0.595471807634425,0.7843137254901961,0.0,12.42,1.732438
-9.721102966257764,10.0,154.4133708970593,0.8975735544930572,1.176470588235294,0.0,16.15,16.155115
-10.0,10.0,154.4133708970593,1.0294117647058822,1.029411764705882,1.110067979852472,24.82,24.826689
-10.0,10.0,154.4133708970593,0.8823529411764692,0.8823529411764699,0.0,27.97,27.977795
-10.0,10.0,154.4133708970593,0.8333333333333321,0.833333333333333,0.44274400010066395,31.84,31.848961
-10.0,10.0,154.4133708970593,0.5882352941176467,0.588235294117647,0.0,27.49,27.497753
-10.0,10.0,154.4133708970593,0.34313725490195957,0.34313725490196,1.5411059532700468,25.97,25.977179
-10.0,10.0,154.4133708970593,0.2941176470588225,0.294117647058823,0.0,23.76,23.767382
-10.0,10.0,154.4133708970593,0.09803921568627416,0.09803921568627401,0.0,20.34,20.341597
-8.350849772703047,10.0,154.4133708970593,-1.6491502272969534,0.0,0.0,16.8,16.802296
-7.495536300962189,10.0,154.4133708970593,-2.504463699037811,0.0,0.0,16.82,16.822405
-5.379848694869392,10.0,154.4133708970593,-4.522112089444334,0.09803921568627401,2.334816583637023,18.87,18.87225
-9.62013093270022,10.0,154.4133708970593,-0.28182985161350516,0.09803921568627401,0.0,16.32,16.322344
-7.4070023293316245,10.0,154.4133708970593,-2.249860415766415,0.34313725490196,0.43017644603438,21.1,6.427049
-6.598047235818351,10.0,154.4133708970593,-2.8137174700640024,0.588235294117647,0.677458689239025,26.47,6.427049
-6.713757315734339,10.0,154.4133708970593,-1.9627132725009542,1.3235294117647058,1.0117874985124629,28.0,6.427049
-10.0,10.0,154.4133708970593,0.9313725490196063,0.931372549019607,0.0,26.54,49.374588
-10.0,10.0,154.4133708970593,0.6372549019607838,0.637254901960784,0.0,22.53,22.532209
-10.0,10.0,154.4133708970593,0.4411764705882355,0.44117647058823495,0.0,21.69,21.692966
-10.0,10.0,154.4133708970593,0.2941176470588225,0.294117647058823,0.7527009966298539,21.14,65.35775
-9.53129728851757,10.0,154.4133708970593,-0.12556545658047114,0.34313725490196,0.560738872092492,22.46,22.462496
-9.993981157704654,10.0,154.4133708970593,0.19005958907720277,0.19607843137254902,0.0,20.89,20.892601
-10.0,10.0,154.4133708970593,0.2450980392156854,0.245098039215686,1.064524589550907,20.34,20.341597
-10.0,10.0,154.4133708970593,0.09803921568627416,0.09803921568627401,0.0,18.87,18.87225
-8.727522169577492,10.0,154.4133708970593,-1.2234582225793709,0.049019607843137004,0.475699261496378,18.4,18.401684
-6.840740605520093,10.0,154.4133708970593,-3.061220178793633,0.09803921568627401,4.141244115693116,24.92,24.922577
-10.0,10.0,154.4133708970593,0.2450980392156854,0.245098039215686,0.0,32.96,32.963764
-5.711285280207347,10.0,154.4133708970593,-3.847538249204418,0.44117647058823495,0.0,48.31,48.315479
-8.368328578624528,10.0,154.4133708970593,-0.8473576958852753,0.7843137254901961,0.44494566341030206,45.56,45.56448
-8.935426599466362,10.0,154.4133708970593,-0.08418124367089241,0.980392156862745,2.444035152944371,38.56,38.563633
-10.0,10.0,154.4133708970593,0.5882352941176467,0.588235294117647,0.15060535974925401,32.1,32.103069
-10.0,10.0,154.4133708970593,0.04901960784313708,0.049019607843137004,1.8016946443723538,24.54,24.543175
-10.0,10.0,154.4133708970593,0.0,0.0,0.0,19.9,67.051094
-7.810540365449678,10.0,154.4133708970593,-2.0424008110209106,0.147058823529411,0.0,19.06,67.051094
-6.501600412641794,10.0,154.4133708970593,-1.9787917442209526,1.519607843137254,0.7687938658658621,18.2,67.051094
-5.6857650659837935,10.0,154.4133708970593,-2.990705522251501,1.3235294117647058,0.998389604961389,18.2,63.013275
-8.30409898797034,10.0,154.4133708970593,0.0688048703232802,1.7647058823529411,2.237519877751195,19.07,19.073355
-7.255671582057543,10.0,154.4133708970593,0.000769621273228438,2.745098039215686,1.172283435735925,19.95,19.954405
-6.780536658120787,10.0,154.4133708970593,-0.42534569482038975,2.794117647058823,1.223815976747062,27.93,7.901301
-2.3631070364194837,10.0,154.4133708970593,-5.823167473384438,1.8137254901960782,3.066843055749659,28.63,67.013542
-7.952225397489272,10.0,154.4133708970593,-0.577186367216612,1.4705882352941169,2.430689343670123,29.43,74.996651
-4.359127398395859,10.0,154.4133708970593,-4.464402013368847,1.176470588235294,0.764424494601761,46.34,67.013542
-4.374392488811588,10.0,154.4133708970593,-5.233450648443314,0.39215686274509803,3.642615204972501,36.98,53.640873
-9.854831390886648,10.0,154.4133708970593,0.4920862928474321,0.637254901960784,2.132145567460935,26.47,98.01931
-8.972047860443656,10.0,154.4133708970593,0.14851844867894926,1.176470588235294,2.367865126179897,25.54,98.01931
-9.323876091504095,10.0,154.4133708970593,0.40230746405311457,1.0784313725490189,1.6240274784568571,24.65,57.680031
-10.0,10.0,154.4133708970593,1.0294117647058822,1.029411764705882,0.0,25.5,25.504894
-8.90576716892887,10.0,154.4133708970593,-0.358938713424072,0.735294117647058,2.180747659226236,24.85,10.002682
-7.775461732166468,10.0,154.4133708970593,-1.7343421894021596,0.490196078431372,0.06346584431562599,24.81,10.002682
-8.870220565309015,10.0,154.4133708970593,-0.9337010033184363,0.19607843137254902,0.0,27.18,27.185196
-10.0,10.0,154.4133708970593,0.2941176470588225,0.294117647058823,0.0,28.74,59.863216
-10.0,10.0,154.4133708970593,0.8823529411764692,0.8823529411764699,2.220943203354755,31.28,55.085155
-10.0,10.0,154.4133708970593,0.9313725490196063,0.931372549019607,2.610493386424765,29.99,29.995977
-10.0,10.0,154.4133708970593,0.14705882352941124,0.147058823529411,0.0,27.44,27.445353
-10.0,10.0,154.4133708970593,0.19607843137254832,0.19607843137254902,1.021688974018047,24.09,24.09548
-10.0,10.0,154.4133708970593,0.6862745098039209,0.6862745098039209,0.30501768562424697,21.03,21.033928
-9.60219475473639,10.0,154.4133708970593,0.19043004885403647,0.588235294117647,3.720212621336883,19.04,19.040915
-7.676211198574048,10.0,154.4133708970593,-1.8826123308377163,0.44117647058823495,1.969079127989154,17.32,17.320406
-7.5667054223951755,10.0,154.4133708970593,-1.4038828128989422,1.029411764705882,0.29057138031123203,16.76,16.761208
-5.968474187042848,10.0,154.4133708970593,-3.492310126682643,0.539215686274509,1.664168247109476,16.77,16.770594
-9.63878667226812,10.0,154.4133708970593,0.42310039775831676,0.7843137254901961,0.430654930048606,17.61,17.611404
-7.242784648037256,10.0,154.4133708970593,-1.7278035872568616,1.029411764705882,1.628518440961275,20.41,20.411421
-7.945747479734024,10.0,154.4133708970593,-1.4660172261483293,0.588235294117647,0.35962689247317203,24.28,24.281557
-4.933558361518747,10.0,154.4133708970593,-4.6742847757361545,0.39215686274509803,0.996162382518852,27.09,27.09096
-6.3472847735464395,10.0,154.4133708970593,-2.476244638218267,1.176470588235294,5.899307952932658,31.33,31.331215
-5.727479287886902,10.0,154.4133708970593,-2.8999716925052557,1.372549019607843,4.90141515090406,30.99,30.991941
-8.172556679032155,10.0,154.4133708970593,-0.7490119484188256,1.0784313725490189,0.962686208657058,28.67,12.07574
-9.488529970603578,10.0,154.4133708970593,0.6159809509957341,1.127450980392156,1.8340889371048492,26.64,12.400263
-9.204610787377332,10.0,154.4133708970593,0.43010098345576253,1.225490196078431,2.6391348962109342,23.49,67.050194
-9.883500657476374,10.0,154.4133708970593,0.8148732064959798,0.931372549019607,2.196451370106514,19.08,93.87027
-10.0,10.0,154.4133708970593,0.7843137254901968,0.7843137254901961,0.284050722958133,18.0,46.935135
-10.0,10.0,154.4133708970593,1.9117647058823515,1.911764705882352,0.659420440798262,17.7,46.935135
-5.279348690529572,10.0,154.4133708970593,-1.28927876045082,3.431372549019608,2.761045946645912,19.01,19.011412
-3.6268428609044028,10.0,154.4133708970593,-2.794725766546578,3.5784313725490193,2.8644762280494653,21.59,21.591503
-10.0,10.0,154.4133708970593,4.215686274509803,4.215686274509804,3.401256830108617,26.46,26.46203
-10.0,10.0,154.4133708970593,4.901960784313726,4.901960784313725,5.333795749005546,28.7,28.701506
-8.69027307800334,10.0,154.4133708970593,3.2490966074151046,4.5588235294117645,2.229494732533066,30.85,30.851135
-10.0,10.0,154.4133708970593,4.509803921568627,4.509803921568627,5.5738138807019695,27.81,12.500838
-9.925996439108264,10.0,154.4133708970593,4.533839576363166,4.607843137254902,4.054855658997882,23.12,23.12159
-10.0,10.0,154.4133708970593,4.46078431372549,4.46078431372549,4.973785614725977,7.66,7.659814
-8.919865468295676,10.0,154.4133708970593,1.7630027231976353,2.84313725490196,4.069962266924362,7.53,3.49941
-7.4895155956673145,10.0,154.4133708970593,-0.15754322786209762,2.352941176470588,0.9378276298140551,7.44,3.799742
-8.021290179548842,10.0,154.4133708970593,-1.0963568792746887,0.8823529411764699,1.587993845414056,7.3,9.319694
-4.173110965017505,10.0,154.4133708970593,-5.581790995766808,0.245098039215686,0.0,7.23,9.319694
-8.293681246751524,10.0,154.4133708970593,-0.8239658120720073,0.8823529411764699,1.3886449647774122,7.24,9.319694
-9.892461590235921,10.0,154.4133708970593,1.314030217686902,1.42156862745098,2.587672643478628,7.74,2.999303
-5.289461215409539,10.0,154.4133708970593,-2.1615191767473236,2.549019607843137,1.015608135661406,20.84,2.000429
-6.527641568218071,10.0,154.4133708970593,-0.5802015690368307,2.8921568627450975,2.022691873322207,25.48,2.000429
-7.608605444616251,10.0,154.4133708970593,2.363507405400565,4.754901960784313,3.044724376945239,25.11,65.312935
-4.473081375271989,10.0,154.4133708970593,1.041708826252382,6.568627450980392,7.7024058349465605,23.46,48.267723
-6.692274906898632,10.0,154.4133708970593,2.0354121618005934,5.3431372549019605,5.253765740662142,21.89,13.498874
-7.7110651194268485,10.0,154.4133708970593,2.220869040995476,4.509803921568627,5.170850408982719,21.02,3.999517
-8.188240477056613,10.0,154.4133708970593,1.3745149868605342,3.186274509803921,4.027214006188502,14.81,3.999517
-8.726474662245996,10.0,154.4133708970593,0.19706289754011408,1.4705882352941169,2.736373130486187,9.25,44.39558
-10.0,10.0,154.4133708970593,1.2254901960784306,1.225490196078431,0.0,10.22,3.999517
-6.80310415472937,10.0,154.4133708970593,-0.05964094330984615,3.1372549019607843,4.893090567024144,13.45,3.999517
-8.167398028707568,10.0,154.4133708970593,2.137986264001686,3.970588235294117,3.560891208328683,17.75,17.747774
-8.554736262936636,10.0,154.4133708970593,0.4665009688189876,1.911764705882352,0.908746156163816,23.41,71.77813
-10.0,10.0,154.4133708970593,0.6862745098039209,0.6862745098039209,0.182989192620253,27.13,149.764023
-10.0,10.0,154.4133708970593,1.2254901960784306,1.225490196078431,3.675457974084356,34.74,61.285263
-9.983903631231366,10.0,154.4133708970593,0.032923239074502675,0.049019607843137004,0.0,34.66,47.410973
-10.0,10.0,154.4133708970593,0.0,0.0,0.38389786192616504,29.02,29.016947
-10.0,10.0,154.4133708970593,0.0,0.0,0.178662460022363,21.51,21.508635
-10.0,10.0,154.4133708970593,0.09803921568627416,0.09803921568627401,0.0,13.64,58.642605
-10.0,10.0,154.4133708970593,0.4901960784313726,0.490196078431372,0.0,5.62,5.999947
-7.763410173248034,10.0,154.4133708970593,-0.42286433655588773,1.8137254901960782,2.62519069377189,5.35,5.999947
-6.306746035195919,10.0,154.4133708970593,-2.0756069059805524,1.617647058823529,1.5753926110396859,4.72,4.720851
-5.44986759638407,10.0,154.4133708970593,-3.6187598545963224,0.931372549019607,1.7525355534761469,4.58,4.580071
-5.152344082367199,10.0,154.4133708970593,-3.4260872901818216,1.42156862745098,4.3257982925251195,4.6,4.600183
-10.0,10.0,154.4133708970593,0.6862745098039209,0.6862745098039209,1.6576037769113512,4.7,5.999947
-10.0,10.0,154.4133708970593,0.04901960784313708,0.049019607843137004,0.0,4.47,5.800172
-10.0,10.0,154.4133708970593,0.0,0.0,0.0,4.79,5.999947
-10.0,10.0,154.4133708970593,0.0,0.0,0.0,5.14,7.000161
-9.9956820394977,10.0,154.4133708970593,0.19176047087024806,0.19607843137254902,3.17394071580511,6.08,7.501609
-10.0,10.0,154.4133708970593,0.8823529411764692,0.8823529411764699,0.0,6.56,8.901373
-10.0,10.0,154.4133708970593,0.5882352941176467,0.588235294117647,1.2405691663550509,6.6,8.901373
-9.19882212665538,10.0,154.4133708970593,-0.261962187070111,0.539215686274509,1.8933554938709098,6.53,9.101148
-10.0,10.0,154.4133708970593,1.3235294117647065,1.3235294117647058,0.0,6.28,9.700472
-10.0,10.0,154.4133708970593,0.2450980392156854,0.245098039215686,1.576172729544691,6.17,9.500697
-10.0,10.0,154.4133708970593,0.0,0.0,0.0,5.87,9.00059
-9.807589874316555,10.0,154.4133708970593,-0.19241012568344473,0.0,0.0,5.94,7.700043
-8.851027636193821,10.0,154.4133708970593,-0.5607370696885319,0.588235294117647,0.689635995808252,7.88,52.617184
-10.0,10.0,154.4133708970593,0.14705882352941124,0.147058823529411,0.0,18.99,56.061623
-10.0,10.0,154.4133708970593,2.598039215686274,2.598039215686274,2.565293550380586,23.5,54.004879
-10.0,10.0,154.4133708970593,2.6470588235294112,2.6470588235294117,1.7528825570749271,28.43,28.432371
-10.0,10.0,154.4133708970593,1.1274509803921564,1.127450980392156,1.8878278776034891,26.88,26.882441
-10.0,10.0,154.4133708970593,1.568627450980392,1.5686274509803921,0.0,20.91,20.911991
-10.0,10.0,154.4133708970593,1.2745098039215677,1.274509803921568,0.464749835441659,16.0,3.000643
-10.0,10.0,154.4133708970593,2.254901960784313,2.254901960784313,2.79454140073448,12.2,12.202349
-7.64350740392379,10.0,154.4133708970593,0.24154661961006418,2.598039215686274,1.213986917728567,10.0,10.002145
-5.3956905838973235,10.0,154.4133708970593,-2.0062702004164024,2.598039215686274,3.045726821693382,10.0,10.002145
-5.723742150227542,10.0,154.4133708970593,-2.2174343203606934,2.058823529411764,1.605719808639944,8.0,4.000858
-8.40464499355571,10.0,154.4133708970593,0.16935087590865194,1.7647058823529411,1.711082949443746,8.0,4.000858
-10.0,10.0,154.4133708970593,2.549019607843137,2.549019607843137,2.190447097142585,8.0,4.000858
-10.0,10.0,154.4133708970593,1.764705882352942,1.7647058823529411,3.207747533348948,7.2,3.000643
-8.375770055782938,10.0,154.4133708970593,1.169887702841761,2.794117647058823,2.8746686170462086,8.0,3.000643
-10.0,10.0,154.4133708970593,2.598039215686274,2.598039215686274,2.051178681241628,10.3,3.300976
-10.0,10.0,154.4133708970593,2.598039215686274,2.598039215686274,2.620804903706861,10.55,62.882118
-10.0,10.0,154.4133708970593,2.352941176470587,2.352941176470588,2.073601400339257,10.7,62.882118
-10.0,10.0,154.4133708970593,2.401960784313726,2.401960784313725,0.0,11.28,60.334656
-8.72190703021837,10.0,154.4133708970593,1.4179854615909182,2.6960784313725488,2.898982926276715,10.01,33.519253
-9.827244112552421,10.0,154.4133708970593,1.7390088184347725,1.911764705882352,1.502408414906382,7.35,36.871178
-9.255298543603748,10.0,154.4133708970593,1.9023573671331597,2.6470588235294117,4.850651497583783,6.38,9.00193
-10.0,10.0,154.4133708970593,2.0098039215686274,2.009803921568627,0.0,6.57,8.701598
-9.51461378396169,10.0,154.4133708970593,2.4067706467067893,2.8921568627450975,2.69333836092273,6.75,6.752119
-6.451498337322112,10.0,154.4133708970593,-0.8034036234622022,2.745098039215686,2.8704297148829,8.5,8.501823
-10.0,10.0,154.4133708970593,3.382352941176471,3.382352941176471,2.873924204997861,17.93,17.934141
-10.0,10.0,154.4133708970593,3.0882352941176467,3.088235294117647,3.858131535731495,25.51,25.516197
-10.0,10.0,154.4133708970593,2.8921568627450966,2.8921568627450975,3.803723625533091,28.04,6.18095
-10.0,10.0,154.4133708970593,3.6764705882352935,3.676470588235294,0.0,26.37,6.18095
-10.0,10.0,154.4133708970593,4.656862745098039,4.656862745098039,3.952446192398505,24.38,64.178642
-10.0,10.0,154.4133708970593,4.901960784313726,4.901960784313725,5.808700601570948,20.32,64.204117
-8.37847399906057,10.0,154.4133708970593,4.358866155923316,5.980392156862745,6.54009333417244,18.0,60.334656
-5.9160028115962024,10.0,154.4133708970593,2.288551831204046,6.372549019607843,3.699975979086974,8.11,48.267723
-2.9421637742957256,10.0,154.4133708970593,-1.1264636766846667,5.931372549019608,5.917210157773195,7.75,48.267723
-5.16110242647859,10.0,154.4133708970593,0.0630632107923148,4.901960784313725,3.1783611958510822,7.87,7.871662
-5.912621303331942,10.0,154.4133708970593,-0.7050257554915866,3.382352941176471,2.651670491343542,7.75,7.752333
-7.643062149483549,10.0,154.4133708970593,0.6822778357580574,3.0392156862745088,4.898439760274458,7.75,7.752333
-8.960343162264914,10.0,154.4133708970593,2.3917157112845224,3.431372549019608,2.742616764883371,7.86,4.000858
-10.0,10.0,154.4133708970593,3.5784313725490193,3.5784313725490193,1.946816606516667,8.41,4.000858
-8.80040186648716,10.0,154.4133708970593,2.182754807663631,3.382352941176471,4.297814965919296,10.0,4.200633
-10.0,10.0,154.4133708970593,3.382352941176471,3.382352941176471,1.305916506384576,9.4,11.002359
-10.0,10.0,154.4133708970593,3.7254901960784306,3.725490196078431,4.266352768336562,9.7,11.002359
-10.0,10.0,154.4133708970593,3.6274509803921564,3.627450980392157,1.027900589787024,10.0,11.002359
-8.622523092298039,10.0,154.4133708970593,1.7107583864156855,3.088235294117647,2.0883629761038742,8.55,10.002145
-8.779875897139256,10.0,154.4133708970593,1.2798758971392559,2.5,2.633661959637167,7.06,10.002145
-10.0,10.0,154.4133708970593,1.8137254901960773,1.8137254901960782,0.624571799758513,5.84,9.502038
-10.0,10.0,154.4133708970593,1.470588235294116,1.4705882352941169,1.039459191515396,5.67,7.201276
-10.0,10.0,154.4133708970593,1.3725490196078436,1.372549019607843,0.0,7.04,7.041725
-8.249014806239275,10.0,154.4133708970593,-0.47647538983915716,1.274509803921568,0.0,7.49,11.165934
-10.0,10.0,154.4133708970593,1.3725490196078436,1.372549019607843,0.264231750738232,12.67,43.580391
-10.0,10.0,154.4133708970593,2.0588235294117645,2.058823529411764,1.783645598078967,19.33,53.630806
-10.0,10.0,154.4133708970593,2.352941176470587,2.352941176470588,2.5577306545261758,26.09,4.000858
-10.0,10.0,154.4133708970593,2.8431372549019596,2.84313725490196,1.2267544101130752,28.96,4.000858
-10.0,10.0,154.4133708970593,2.450980392156861,2.450980392156862,5.508502287371143,11.96,67.038506
-10.0,10.0,154.4133708970593,2.254901960784313,2.254901960784313,1.470993162612443,7.18,62.351173
-9.660228142793407,10.0,154.4133708970593,1.866110495734583,2.205882352941176,3.468668601731938,7.13,7.127925
-8.489142880543355,10.0,154.4133708970593,0.940123272700216,2.450980392156862,0.706302465332898,6.89,3.998821
-6.95374229040835,10.0,154.4133708970593,-1.5266498664543953,1.519607843137254,3.1468649445234647,6.78,3.698641
-6.922378124859319,10.0,154.4133708970593,-2.1952689339642113,0.8823529411764699,0.0,6.85,3.698641
-8.283356397080581,10.0,154.4133708970593,-0.9323298774292219,0.7843137254901961,2.6111291775745986,7.13,3.698641
-8.993938630600159,10.0,154.4133708970593,0.023350395306040994,1.029411764705882,0.6880935419825079,13.22,2.999115
-4.226371814185738,10.0,154.4133708970593,-3.4697066171868123,2.30392156862745,1.600740814159236,30.48,2.999115
-3.9102788928790853,10.0,154.4133708970593,-3.050505420846406,3.0392156862745088,4.0828393986087725,43.14,134.008743
-7.844712388129044,10.0,154.4133708970593,0.34471238812904303,2.5,3.29265147225015,60.52,60.503605
-6.074677071182983,10.0,154.4133708970593,-1.866499399405253,2.058823529411764,3.3582085768736167,40.04,40.029751
-9.0331365532104,10.0,154.4133708970593,1.3370581218378508,2.30392156862745,1.986295980388856,27.86,27.852375
-8.962003914177506,10.0,154.4133708970593,1.3639646984912304,2.401960784313725,2.230773557824278,25.07,25.063654
-8.701052962210737,10.0,154.4133708970593,0.7108568837793641,2.009803921568627,1.785475369979188,22.96,22.954357
-6.8731433017685095,10.0,154.4133708970593,-0.43077826685894216,2.6960784313725488,5.961659766423033,20.74,20.733831
-10.0,10.0,154.4133708970593,4.117647058823529,4.117647058823529,0.21628589855667998,19.02,19.0145
-6.643437016657096,10.0,154.4133708970593,1.3002997617551344,4.656862745098039,5.332631868394567,19.58,19.574656
-6.364653332673653,10.0,154.4133708970593,0.629359215026593,4.264705882352941,3.090953073447702,19.81,8.997347
-5.816383248080892,10.0,154.4133708970593,-1.4875383205465589,2.6960784313725488,3.279711347512419,22.39,8.997347
-10.0,10.0,154.4133708970593,2.6470588235294112,2.6470588235294117,0.276498281217279,24.24,10.397738
-10.0,10.0,154.4133708970593,1.1274509803921564,1.127450980392156,0.0,27.92,11.696282
-10.0,10.0,154.4133708970593,0.8823529411764692,0.8823529411764699,0.841478853262435,28.97,28.961967
-10.0,10.0,154.4133708970593,0.6372549019607838,0.637254901960784,1.852294456764777,25.99,25.982954
-10.0,10.0,154.4133708970593,1.3725490196078436,1.372549019607843,0.46967605508003196,22.51,22.504087
-10.0,10.0,154.4133708970593,1.617647058823529,1.617647058823529,3.9726523414573798,19.89,19.884216
-9.687861098133826,10.0,154.4133708970593,1.3545277648004923,1.666666666666666,1.191299741198776,18.14,18.144535
-6.616568160991005,10.0,154.4133708970593,-1.7657847801854665,1.617647058823529,3.109766994543084,17.99,17.994425
-6.233230836048518,10.0,154.4133708970593,-1.8550044580691303,1.911764705882352,1.092889178080362,17.2,17.203667
-5.044090949997229,10.0,154.4133708970593,-3.1421835598066927,1.8137254901960782,0.52848554533746,18.05,18.054737
-5.796069672192463,10.0,154.4133708970593,-1.7039303278075373,2.5,3.694066181983996,18.07,18.074841
-5.055865301977422,10.0,154.4133708970593,-2.100997443120619,2.84313725490196,2.167175215036283,20.08,20.085241
-5.5526939801979065,10.0,154.4133708970593,-2.1433844511746436,2.30392156862745,1.996174823994076,23.2,4.500617
-6.4606715535951125,10.0,154.4133708970593,-1.431485309149986,2.107843137254902,0.0,28.54,4.500617
-9.356475306787772,10.0,154.4133708970593,1.9054949146309088,2.549019607843137,0.713173445628595,26.06,53.61068
-8.354046275750994,10.0,154.4133708970593,1.785418824770602,3.431372549019608,3.721380739222448,22.35,45.011528
-9.831011114167053,10.0,154.4133708970593,3.409442486716072,3.5784313725490193,1.2685291562347558,19.92,39.009811
-8.907151264216676,10.0,154.4133708970593,2.0444061661774597,3.1372549019607843,3.6862675227787287,21.02,21.024769
-9.839605735032213,10.0,154.4133708970593,3.2219586762086845,3.382352941176471,1.933887922185259,20.27,20.275558
-8.006066503035711,10.0,154.4133708970593,4.62371356185924,6.617647058823529,6.333558280977561,19.1,9.901893
-7.8010882386704505,10.0,154.4133708970593,5.889323532788097,8.088235294117647,6.645885985158597,17.16,4.000697
-6.385274026327378,10.0,154.4133708970593,3.640175987111693,7.254901960784314,8.467568373758109,16.12,3.500777
-5.80395125044693,10.0,154.4133708970593,1.7353237994665385,5.931372549019608,6.494599644806752,17.31,3.500777
-4.415057659135444,10.0,154.4133708970593,-0.5359227330214189,5.049019607843137,5.957627050474297,20.42,3.500777
-10.0,10.0,154.4133708970593,4.362745098039216,4.362745098039216,2.7138057796899053,24.1,3.800997
-10.0,10.0,154.4133708970593,3.137254901960784,3.1372549019607843,2.25186669820081,28.75,10.403152
-10.0,10.0,154.4133708970593,1.7156862745098032,1.715686274509804,2.5287471552202803,32.41,10.403152
-10.0,10.0,154.4133708970593,1.7156862745098032,1.715686274509804,0.654497429374164,27.34,27.346807
-10.0,10.0,154.4133708970593,1.666666666666666,1.666666666666666,1.984890728040275,25.34,25.345789
-10.0,10.0,154.4133708970593,1.666666666666666,1.666666666666666,1.2813524590217629,23.24,23.24559
-10.0,10.0,154.4133708970593,1.617647058823529,1.617647058823529,0.0,20.99,20.992254
-7.951568330141814,10.0,154.4133708970593,-0.33274539534838254,1.715686274509804,1.640816730571286,20.06,20.062183
-6.532574578122797,10.0,154.4133708970593,-1.065464637563478,2.401960784313725,3.011789638037105,20.0,20.003216
-6.295026046595947,10.0,154.4133708970593,-1.2539935612471922,2.450980392156862,2.920495740995781,19.04,19.042322
-8.447211096474236,10.0,154.4133708970593,0.1628973709840409,1.715686274509804,0.0,17.04,17.042805
-6.324755496268413,10.0,154.4133708970593,-2.008577837064921,1.666666666666666,0.33476929201683103,20.1,5.367338
-5.950347058216087,10.0,154.4133708970593,-2.9222019613917567,1.127450980392156,2.1253617008688543,24.95,9.901096
-8.06430393816497,10.0,154.4133708970593,-0.661186257913462,1.274509803921568,0.412214510332857,29.2,5.367338
-8.427995744277023,10.0,154.4133708970593,0.3887800580025136,1.96078431372549,2.993189614923214,26.96,5.367338
-8.695913293888553,10.0,154.4133708970593,1.3429721174179647,2.6470588235294117,3.830133420610844,24.22,5.367338
-7.807050664057742,10.0,154.4133708970593,1.58156046797931,3.774509803921568,4.209592905149761,21.16,5.000134
-8.759834160000539,10.0,154.4133708970593,4.151991022745637,5.3921568627450975,3.7168108904204438,20.34,5.000134
-4.924778210234413,10.0,154.4133708970593,3.0130135043520596,8.088235294117647,10.0,20.28,5.000134
-6.260218304582419,10.0,154.4133708970593,3.122963402621636,6.862745098039216,7.1832700195447465,18.07,4.100887
-4.924309123224963,10.0,154.4133708970593,2.718426770283786,7.794117647058823,7.025061021805468,16.41,4.473452
-5.405822454172448,10.0,154.4133708970593,2.9058224541724478,7.5,7.359825492447554,16.27,1.499638
-5.479469843893556,10.0,154.4133708970593,3.6167247458543397,8.137254901960784,7.653429333311132,16.69,0.999759
-1.7708711407186684,10.0,154.4133708970593,0.7414593760127861,8.970588235294118,5.334253712654073,18.79,0.999759
-4.937544881786675,10.0,154.4133708970593,4.6924468425709875,9.754901960784313,9.750334865659342,22.94,0.999759
-10.0,10.0,154.4133708970593,9.705882352941174,9.705882352941176,9.895139796312305,24.96,1.299954
-6.817312010185084,10.0,154.4133708970593,6.1310375003811615,9.313725490196079,7.862981775644849,25.42,2.500737
-5.829305867695997,10.0,154.4133708970593,5.339109789264624,9.509803921568627,10.0,24.97,3.000617
-4.866531783515684,10.0,154.4133708970593,4.57241413645686,9.705882352941176,10.0,24.68,4.025838
-4.362749511787406,10.0,154.4133708970593,3.5294161784540723,9.166666666666666,8.68318650078458,22.14,3.2003
-6.55361929959303,10.0,154.4133708970593,4.886952632926363,8.333333333333334,8.028161193180757,20.08,2.702232
-4.47067502724442,10.0,154.4133708970593,2.1177338507738313,7.647058823529411,6.4128736611320605,19.03,0.999933
-4.237868307352312,10.0,154.4133708970593,0.1692408563719212,5.931372549019608,4.847900134542012,18.57,134.039276
-4.96020511901381,10.0,154.4133708970593,0.45040119744518137,5.490196078431373,4.698022835387194,18.5,292.205627
-3.870371042902117,10.0,154.4133708970593,-0.6884524865096484,5.441176470588235,6.313909095316449,18.48,292.205627
-1.6286930206756587,10.0,154.4133708970593,-5.136012861677282,3.235294117647059,7.413209003383274,19.07,1.800147
