p_DA,p_H,p_IM,h_H,E_RE,z_on,z_sb,z_off,z_su,lambda_DA_RE,lambda_IM
-10.0,10.0,9.901960784313726,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,0.0,0.0
-10.0,10.0,10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,0.0,0.0
-9.999999999999995,10.0,9.852941176470582,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,0.09,15.998715
-9.999999999999995,10.0,9.656862745098035,154.41337089705934,9.65686274509804,1.0,0.0,0.0,0.0,14.86,17.997887
-9.999999999999995,10.0,9.803921568627446,154.41337089705934,9.803921568627452,1.0,0.0,0.0,0.0,16.79,17.997887
-9.999999999999995,10.0,9.95098039215686,154.41337089705934,9.950980392156865,1.0,0.0,0.0,0.0,17.01,19.008177
-9.999999999999995,10.0,9.411764705882346,154.41337089705934,9.411764705882351,1.0,0.0,0.0,0.0,17.01,19.008177
-9.999999999999995,10.0,8.676470588235288,154.41337089705934,8.676470588235293,1.0,0.0,0.0,0.0,16.96,18.997471
-9.999999999999995,10.0,7.794117647058818,154.41337089705934,7.794117647058823,1.0,0.0,0.0,0.0,16.94,18.092894
10.0,10.0,-15.147058823529413,154.41337089705934,4.852941176470588,1.0,0.0,0.0,0.0,16.99,16.987595
10.0,10.0,-15.980392156862745,154.41337089705934,4.019607843137255,1.0,0.0,0.0,0.0,17.41,17.407768
10.0,10.0,-16.61764705882353,154.41337089705934,3.382352941176471,1.0,0.0,0.0,0.0,28.08,28.076702
10.0,10.0,-17.892156862745097,154.41337089705934,2.107843137254902,1.0,0.0,0.0,0.0,38.41,38.40575
10.0,10.0,-17.205882352941178,154.41337089705934,2.794117647058823,1.0,0.0,0.0,0.0,40.05,40.04496
10.0,10.0,-16.666666666666668,154.41337089705934,3.333333333333333,1.0,0.0,0.0,0.0,36.93,36.925774
-9.999999999999995,10.0,2.3039215686274446,154.41337089705934,2.30392156862745,1.0,0.0,0.0,0.0,27.05,62.758427
-9.999999999999996,10.0,1.4705882352941124,154.41337089705934,1.4705882352941169,1.0,0.0,0.0,0.0,21.99,66.906639
-9.999999999999995,10.0,1.127450980392151,154.41337089705934,1.127450980392156,1.0,0.0,0.0,0.0,23.87,73.597305
-9.999999999999995,10.0,2.1568627450980333,154.41337089705934,2.156862745098039,1.0,0.0,0.0,0.0,17.38,74.841766
10.0,10.0,-18.03921568627451,154.41337089705934,1.96078431372549,1.0,0.0,0.0,0.0,16.31,16.30826
10.0,10.0,-18.333333333333332,154.41337089705934,1.666666666666666,1.0,0.0,0.0,0.0,15.65,15.648543
10.0,10.0,-18.480392156862745,154.41337089705934,1.519607843137254,1.0,0.0,0.0,0.0,15.35,13.20371
10.0,10.0,-19.019607843137255,154.41337089705934,0.980392156862745,1.0,0.0,0.0,0.0,15.35,13.20371
10.0,10.0,-19.264705882352942,154.41337089705934,0.735294117647058,1.0,0.0,0.0,0.0,16.31,13.20371
10.0,10.0,-19.705882352941178,154.41337089705934,0.294117647058823,1.0,0.0,0.0,0.0,17.58,15.098557
10.0,10.0,-19.65686274509804,154.41337089705934,0.34313725490196,1.0,0.0,0.0,0.0,23.51,15.098557
10.0,10.0,-18.872549019607845,154.41337089705934,1.127450980392156,1.0,0.0,0.0,0.0,36.49,15.999144
10.0,10.0,-18.186274509803923,154.41337089705934,1.8137254901960782,1.0,0.0,0.0,0.0,39.97,15.198918
10.0,10.0,-17.15686274509804,154.41337089705934,2.84313725490196,1.0,0.0,0.0,0.0,39.26,15.198918
10.0,10.0,-14.607843137254903,154.41337089705934,5.3921568627450975,1.0,0.0,0.0,0.0,35.52,35.516331
10.0,10.0,-14.068627450980392,154.41337089705934,5.931372549019608,1.0,0.0,0.0,0.0,32.97,32.967121
10.0,10.0,-12.647058823529411,154.41337089705934,7.352941176470589,1.0,0.0,0.0,0.0,29.08,29.077065
10.0,10.0,-12.107843137254903,154.41337089705934,7.8921568627450975,1.0,0.0,0.0,0.0,28.38,28.377203
10.0,10.0,-12.156862745098039,154.41337089705934,7.8431372549019605,1.0,0.0,0.0,0.0,28.73,16.998756
10.0,10.0,-12.598039215686274,154.41337089705934,7.401960784313726,1.0,0.0,0.0,0.0,27.62,16.998756
10.0,10.0,-11.862745098039216,154.41337089705934,8.137254901960784,1.0,0.0,0.0,0.0,32.47,17.998367
10.0,10.0,-10.490196078431373,154.41337089705934,9.509803921568627,1.0,0.0,0.0,0.0,37.62,17.998367
10.0,10.0,-10.049019607843135,154.41337089705934,9.950980392156865,1.0,0.0,0.0,0.0,37.08,18.197754
10.0,10.0,-10.049019607843135,154.41337089705934,9.950980392156865,1.0,0.0,0.0,0.0,23.81,16.699005
10.0,10.0,-10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,19.95,16.998756
10.0,10.0,-10.637254901960784,154.41337089705934,9.362745098039216,1.0,0.0,0.0,0.0,19.27,16.998756
10.0,10.0,-10.833333333333334,154.41337089705934,9.166666666666666,1.0,0.0,0.0,0.0,18.72,18.718302
-9.999999999999995,10.0,7.990196078431367,154.41337089705934,7.990196078431373,1.0,0.0,0.0,0.0,17.98,18.99798
-9.999999999999995,10.0,5.686274509803916,154.41337089705934,5.686274509803921,1.0,0.0,0.0,0.0,17.7,17.701294
-9.999999999999995,10.0,5.539215686274504,154.41337089705934,5.53921568627451,1.0,0.0,0.0,0.0,17.13,17.131235
-9.999999999999995,10.0,6.421568627450975,154.41337089705934,6.421568627450981,1.0,0.0,0.0,0.0,16.51,16.510324
-9.999999999999995,10.0,6.862745098039211,154.41337089705934,6.862745098039216,1.0,0.0,0.0,0.0,16.07,19.000656
-9.999999999999995,10.0,6.960784313725485,154.41337089705934,6.96078431372549,1.0,0.0,0.0,0.0,16.77,19.000656
-9.999999999999995,10.0,8.186274509803916,154.41337089705934,8.186274509803921,1.0,0.0,0.0,0.0,18.04,18.041189
-9.999999999999995,10.0,8.529411764705877,154.41337089705934,8.529411764705882,1.0,0.0,0.0,0.0,22.72,22.720764
-9.999999999999995,10.0,8.774509803921562,154.41337089705934,8.774509803921568,1.0,0.0,0.0,0.0,29.7,35.078751
-9.999999999999995,10.0,8.48039215686274,154.41337089705934,8.480392156862745,1.0,0.0,0.0,0.0,34.17,48.721378
-9.999999999999995,10.0,7.745098039215681,154.41337089705934,7.745098039215686,1.0,0.0,0.0,0.0,33.48,35.078751
-9.999999999999995,10.0,4.656862745098033,154.41337089705934,4.656862745098039,1.0,0.0,0.0,0.0,29.9,29.901377
-9.999999999999995,10.0,6.470588235294112,154.41337089705934,6.470588235294118,1.0,0.0,0.0,0.0,29.03,29.031567
-9.999999999999995,10.0,7.05882352941176,154.41337089705934,7.058823529411765,1.0,0.0,0.0,0.0,27.07,27.07115
-9.999999999999995,10.0,8.48039215686274,154.41337089705934,8.480392156862745,1.0,0.0,0.0,0.0,26.43,26.431505
10.0,10.0,-10.784313725490195,154.41337089705934,9.215686274509805,1.0,0.0,0.0,0.0,27.02,16.000483
10.0,10.0,-10.980392156862743,154.41337089705934,9.019607843137257,1.0,0.0,0.0,0.0,29.05,14.001258
10.0,10.0,-10.392156862745098,154.41337089705934,9.607843137254902,1.0,0.0,0.0,0.0,31.42,14.001258
10.0,10.0,-10.294117647058824,154.41337089705934,9.705882352941176,1.0,0.0,0.0,0.0,39.92,14.001258
10.0,10.0,-10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,41.3,14.001258
10.0,10.0,-10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,40.92,14.001258
10.0,10.0,-10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,32.82,14.001258
10.0,10.0,-10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,30.13,13.000308
10.0,10.0,-10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,30.36,12.667104
10.0,10.0,-10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,26.94,12.000696
10.0,10.0,-10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,16.29,12.000856
-9.999999999999995,10.0,9.656862745098035,154.41337089705934,9.65686274509804,1.0,0.0,0.0,0.0,16.08,16.080988
-9.999999999999995,10.0,6.568627450980387,154.41337089705934,6.568627450980392,1.0,0.0,0.0,0.0,16.03,16.030136
-9.999999999999995,10.0,7.794117647058818,154.41337089705934,7.794117647058823,1.0,0.0,0.0,0.0,16.11,16.110428
-9.999999999999995,10.0,5.294117647058818,154.41337089705934,5.294117647058823,1.0,0.0,0.0,0.0,16.55,18.600792
-9.999999999999995,10.0,4.362745098039211,154.41337089705934,4.362745098039216,1.0,0.0,0.0,0.0,16.92,44.156139
-9.999999999999995,10.0,3.1862745098039156,154.41337089705934,3.186274509803921,1.0,0.0,0.0,0.0,24.91,50.298416
-9.999999999999995,10.0,1.3725490196078383,154.41337089705934,1.372549019607843,1.0,0.0,0.0,0.0,33.51,77.038055
-9.999999999999993,10.0,1.5196078431372477,154.41337089705934,1.519607843137254,1.0,0.0,0.0,0.0,40.03,73.600258
-9.999999999999993,10.0,1.764705882352935,154.41337089705934,1.7647058823529411,1.0,0.0,0.0,0.0,34.15,34.15052
10.0,10.0,-18.725490196078432,154.41337089705934,1.274509803921568,1.0,0.0,0.0,0.0,25.0,16.000696
-9.999999999999993,10.0,1.5196078431372477,154.41337089705934,1.519607843137254,1.0,0.0,0.0,0.0,17.95,21.00016
10.0,10.0,-16.568627450980394,154.41337089705934,3.431372549019608,1.0,0.0,0.0,0.0,17.7,15.20046
10.0,10.0,-13.431372549019608,154.41337089705934,6.568627450980392,1.0,0.0,0.0,0.0,17.51,14.000107
10.0,10.0,-14.313725490196079,154.41337089705934,5.686274509803921,1.0,0.0,0.0,0.0,17.38,14.000107
10.0,10.0,-12.745098039215687,154.41337089705934,7.254901960784314,1.0,0.0,0.0,0.0,17.34,15.001071
10.0,10.0,-11.470588235294118,154.41337089705934,8.529411764705882,1.0,0.0,0.0,0.0,17.5,13.199871
10.0,10.0,-11.225490196078432,154.41337089705934,8.774509803921568,1.0,0.0,0.0,0.0,17.61,13.199871
10.0,10.0,-10.245098039215687,154.41337089705934,9.754901960784313,1.0,0.0,0.0,0.0,17.43,12.799754
10.0,10.0,-10.147058823529413,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,17.07,12.244407
10.0,10.0,-10.098039215686274,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,16.5,12.000856
10.0,10.0,-10.147058823529413,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,16.27,12.000856
10.0,10.0,-10.147058823529413,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,15.74,12.000856
10.0,10.0,-10.34313725490196,154.41337089705934,9.65686274509804,1.0,0.0,0.0,0.0,14.96,11.75463
10.0,10.0,-10.588235294117649,154.41337089705934,9.411764705882351,1.0,0.0,0.0,0.0,14.71,13.501506
10.0,10.0,-10.196078431372548,154.41337089705934,9.803921568627452,1.0,0.0,0.0,0.0,14.6,11.341586
10.0,10.0,-10.637254901960784,154.41337089705934,9.362745098039216,1.0,0.0,0.0,0.0,14.52,10.355303
10.0,10.0,-10.34313725490196,154.41337089705934,9.65686274509804,1.0,0.0,0.0,0.0,14.7,10.501171
10.0,10.0,-10.294117647058824,154.41337089705934,9.705882352941176,1.0,0.0,0.0,0.0,15.13,12.327868
10.0,10.0,-10.53921568627451,154.41337089705934,9.46078431372549,1.0,0.0,0.0,0.0,15.88,12.327868
10.0,10.0,-11.07843137254902,154.41337089705934,8.92156862745098,1.0,0.0,0.0,0.0,16.48,13.002342
-9.999999999999995,10.0,7.107843137254897,154.41337089705934,7.1078431372549025,1.0,0.0,0.0,0.0,17.24,17.241886
-9.999999999999995,10.0,7.941176470588229,154.41337089705934,7.941176470588235,1.0,0.0,0.0,0.0,17.99,17.99264
-9.999999999999995,10.0,8.284313725490192,154.41337089705934,8.284313725490197,1.0,0.0,0.0,0.0,18.09,18.093008
-9.999999999999995,10.0,8.774509803921562,154.41337089705934,8.774509803921568,1.0,0.0,0.0,0.0,18.12,18.12245
-9.999999999999995,10.0,8.872549019607836,154.41337089705934,8.872549019607842,1.0,0.0,0.0,0.0,17.92,17.923052
-9.999999999999995,10.0,9.117647058823524,154.41337089705934,9.117647058823529,1.0,0.0,0.0,0.0,17.74,18.244228
-9.999999999999995,10.0,9.019607843137251,154.41337089705934,9.019607843137257,1.0,0.0,0.0,0.0,17.52,18.244228
-9.999999999999995,10.0,8.529411764705877,154.41337089705934,8.529411764705882,1.0,0.0,0.0,0.0,17.58,17.5818
-9.999999999999995,10.0,7.549019607843132,154.41337089705934,7.549019607843137,1.0,0.0,0.0,0.0,17.92,19.502174
-9.999999999999995,10.0,7.843137254901955,154.41337089705934,7.8431372549019605,1.0,0.0,0.0,0.0,28.11,28.11375
-9.999999999999995,10.0,7.892156862745092,154.41337089705934,7.8921568627450975,1.0,0.0,0.0,0.0,44.85,44.856472
-9.999999999999995,10.0,8.627450980392153,154.41337089705934,8.627450980392158,1.0,0.0,0.0,0.0,45.71,66.91201
-10.0,1.5,16.24509803921569,24.544595105156553,7.745098039215686,1.0,0.0,0.0,0.0,28.39,200.736038
-10.0,1.5,15.754901960784316,24.544595105156553,7.254901960784314,1.0,0.0,0.0,0.0,33.38,233.682175
-9.999999999999995,10.0,6.5196078431372495,154.41337089705934,6.519607843137255,1.0,0.0,0.0,0.0,37.98,54.266979
-9.999999999999995,10.0,5.441176470588229,154.41337089705934,5.441176470588235,1.0,0.0,0.0,0.0,37.66,46.838406
-9.999999999999995,10.0,3.2352941176470535,154.41337089705934,3.235294117647059,1.0,0.0,0.0,0.0,33.58,33.584476
-9.999999999999995,10.0,2.2058823529411704,154.41337089705934,2.205882352941176,1.0,0.0,0.0,0.0,33.32,33.321289
-9.999999999999996,10.0,1.7156862745097996,154.41337089705934,1.715686274509804,1.0,0.0,0.0,0.0,32.18,32.181091
-9.999999999999995,10.0,0.931372549019601,154.41337089705934,0.931372549019607,1.0,0.0,0.0,0.0,28.1,28.102083
-9.999999999999995,10.0,0.34313725490195424,154.41337089705934,0.34313725490196,1.0,0.0,0.0,0.0,25.0,25.001339
-10.0,10.0,0.0,154.41337089705934,0.0,1.0,0.0,0.0,0.0,25.0,25.001339
-10.0,10.0,0.0,154.41337089705934,0.0,1.0,0.0,0.0,0.0,26.35,26.351641
-10.0,10.0,0.0,154.41337089705934,0.0,1.0,0.0,0.0,0.0,40.68,80.003746
10.0,10.0,-20.0,154.41337089705934,0.0,1.0,0.0,0.0,0.0,47.87,20.001606
10.0,10.0,-20.0,154.41337089705934,0.0,1.0,0.0,0.0,0.0,56.96,20.001606
-10.0,10.0,0.0,154.41337089705934,0.0,1.0,0.0,0.0,0.0,47.0,47.0023
-9.999999999999995,10.0,0.09803921568626883,154.41337089705934,0.09803921568627401,1.0,0.0,0.0,0.0,41.81,41.812538
-9.999999999999995,10.0,0.3921568627450931,154.41337089705934,0.39215686274509803,1.0,0.0,0.0,0.0,38.52,66.912903
-9.999999999999995,10.0,0.24509803921568007,154.41337089705934,0.245098039215686,1.0,0.0,0.0,0.0,37.16,66.912903
-9.999999999999995,10.0,0.34313725490195424,154.41337089705934,0.34313725490196,1.0,0.0,0.0,0.0,34.43,62.001499
-9.999999999999995,10.0,0.24509803921568007,154.41337089705934,0.245098039215686,1.0,0.0,0.0,0.0,32.53,53.811359
-9.999999999999995,10.0,0.34313725490195424,154.41337089705934,0.34313725490196,1.0,0.0,0.0,0.0,31.84,51.001019
-9.999999999999995,10.0,1.127450980392151,154.41337089705934,1.127450980392156,1.0,0.0,0.0,0.0,37.52,37.522079
-9.999999999999996,10.0,1.7156862745097996,154.41337089705934,1.715686274509804,1.0,0.0,0.0,0.0,40.42,40.422085
-9.999999999999995,10.0,2.647058823529406,154.41337089705934,2.6470588235294117,1.0,0.0,0.0,0.0,39.93,39.932285
-9.999999999999995,10.0,4.0196078431372495,154.41337089705934,4.019607843137255,1.0,0.0,0.0,0.0,35.31,35.311279
-9.999999999999995,10.0,4.411764705882348,154.41337089705934,4.411764705882353,1.0,0.0,0.0,0.0,15.64,15.640223
-9.999999999999995,10.0,4.950980392156858,154.41337089705934,4.950980392156863,1.0,0.0,0.0,0.0,15.42,15.420749
-9.999999999999995,10.0,6.372549019607837,154.41337089705934,6.372549019607843,1.0,0.0,0.0,0.0,14.92,14.920239
-9.999999999999995,10.0,7.3039215686274455,154.41337089705934,7.303921568627451,1.0,0.0,0.0,0.0,14.67,14.671324
-9.999999999999995,10.0,6.911764705882348,154.41337089705934,6.911764705882353,1.0,0.0,0.0,0.0,13.85,16.001553
-9.999999999999995,10.0,6.617647058823524,154.41337089705934,6.617647058823529,1.0,0.0,0.0,0.0,13.66,16.001553
-9.999999999999995,10.0,6.911764705882348,154.41337089705934,6.911764705882353,1.0,0.0,0.0,0.0,13.39,15.001874
-9.999999999999995,10.0,7.4019607843137205,154.41337089705934,7.401960784313726,1.0,0.0,0.0,0.0,13.2,14.700766
-9.999999999999995,10.0,4.70588235294117,154.41337089705934,4.705882352941176,1.0,0.0,0.0,0.0,13.11,13.110915
-9.999999999999995,10.0,5.343137254901955,154.41337089705934,5.3431372549019605,1.0,0.0,0.0,0.0,13.06,13.061399
-9.999999999999995,10.0,6.5196078431372495,154.41337089705934,6.519607843137255,1.0,0.0,0.0,0.0,13.14,13.141695
-9.999999999999995,10.0,7.794117647058818,154.41337089705934,7.794117647058823,1.0,0.0,0.0,0.0,13.31,13.311653
-9.999999999999995,10.0,8.137254901960778,154.41337089705934,8.137254901960784,1.0,0.0,0.0,0.0,13.68,13.681013
-9.999999999999995,10.0,7.3039215686274455,154.41337089705934,7.303921568627451,1.0,0.0,0.0,0.0,13.93,18.00091
-9.999999999999995,10.0,5.931372549019603,154.41337089705934,5.931372549019608,1.0,0.0,0.0,0.0,14.02,18.00091
-9.999999999999995,10.0,5.98039215686274,154.41337089705934,5.980392156862745,1.0,0.0,0.0,0.0,14.06,19.199989
-9.999999999999995,10.0,4.8529411764705825,154.41337089705934,4.852941176470588,1.0,0.0,0.0,0.0,13.98,19.201328
-9.999999999999995,10.0,3.8725490196078383,154.41337089705934,3.872549019607843,1.0,0.0,0.0,0.0,13.92,20.001606
-9.999999999999995,10.0,2.9901960784313664,154.41337089705934,2.9901960784313717,1.0,0.0,0.0,0.0,13.96,20.001606
-9.999999999999995,10.0,2.3039215686274446,154.41337089705934,2.30392156862745,1.0,0.0,0.0,0.0,14.06,18.00091
-9.999999999999995,10.0,4.509803921568622,154.41337089705934,4.509803921568627,1.0,0.0,0.0,0.0,14.39,19.501097
-9.999999999999995,10.0,7.05882352941176,154.41337089705934,7.058823529411765,1.0,0.0,0.0,0.0,15.49,73.604195
-9.999999999999995,10.0,9.313725490196074,154.41337089705934,9.313725490196079,1.0,0.0,0.0,0.0,30.62,48.177292
-9.999999999999995,10.0,9.803921568627446,154.41337089705934,9.803921568627452,1.0,0.0,0.0,0.0,15.46,18.00091
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,13.6,17.001232
-9.999999999999995,10.0,9.70588235294117,154.41337089705934,9.705882352941176,1.0,0.0,0.0,0.0,13.36,14.901505
-9.999999999999995,10.0,9.509803921568622,154.41337089705934,9.509803921568627,1.0,0.0,0.0,0.0,12.98,14.901505
-9.999999999999995,10.0,8.921568627450975,154.41337089705934,8.92156862745098,1.0,0.0,0.0,0.0,12.15,14.901505
-9.999999999999995,10.0,8.529411764705877,154.41337089705934,8.529411764705882,1.0,0.0,0.0,0.0,12.81,13.897811
-9.999999999999995,10.0,8.774509803921562,154.41337089705934,8.774509803921568,1.0,0.0,0.0,0.0,12.41,13.897811
-9.999999999999995,10.0,9.411764705882346,154.41337089705934,9.411764705882351,1.0,0.0,0.0,0.0,11.99,13.298271
-9.999999999999995,10.0,8.676470588235288,154.41337089705934,8.676470588235293,1.0,0.0,0.0,0.0,9.18,13.298271
10.0,10.0,-11.176470588235293,154.41337089705934,8.823529411764707,1.0,0.0,0.0,0.0,7.54,3.499545
10.0,10.0,-10.392156862745098,154.41337089705934,9.607843137254902,1.0,0.0,0.0,0.0,4.24,0.0
10.0,10.0,-10.049019607843135,154.41337089705934,9.950980392156865,1.0,0.0,0.0,0.0,3.85,0.0
10.0,10.0,-10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,5.06,0.0
10.0,10.0,-10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,7.41,0.0
10.0,10.0,-10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,9.31,0.29977
10.0,10.0,-10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,10.06,4.398854
-10.0,10.0,10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,10.09,12.998501
-10.0,10.0,10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,10.07,12.998501
-10.0,10.0,10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,9.98,12.998501
-10.0,10.0,10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,8.44,12.998501
-10.0,10.0,10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,8.35,12.998501
-10.0,10.0,10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,9.93,12.998501
-10.0,10.0,10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,11.76,16.997217
-10.0,10.0,10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,11.97,16.997217
-10.0,10.0,10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,8.6,14.89749
10.0,10.0,-10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,4.09,4.089717
-10.0,10.0,10.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,3.27,12.898131
-9.999999999999995,10.0,8.48039215686274,154.41337089705934,8.480392156862745,1.0,0.0,0.0,0.0,1.3,14.695413
-9.999999999999995,10.0,9.754901960784307,154.41337089705934,9.754901960784313,1.0,0.0,0.0,0.0,0.04,14.695413
-10.0,10.0,9.754901960784313,154.41337089705934,9.754901960784313,1.0,0.0,0.0,0.0,0.0,12.736202
-10.0,10.0,9.754901960784313,154.41337089705934,9.754901960784313,1.0,0.0,0.0,0.0,0.0,12.598362
-10.0,10.0,9.754901960784313,154.41337089705934,9.754901960784313,1.0,0.0,0.0,0.0,0.0,12.2464
-10.0,10.0,9.65686274509804,154.41337089705934,9.65686274509804,1.0,0.0,0.0,0.0,0.0,10.997806
-10.0,10.0,9.705882352941176,154.41337089705934,9.705882352941176,1.0,0.0,0.0,0.0,0.0,10.997806
10.0,10.0,-10.34313725490196,154.41337089705934,9.65686274509804,1.0,0.0,0.0,0.0,0.01,0.009368
10.0,10.0,-10.294117647058824,154.41337089705934,9.705882352941176,1.0,0.0,0.0,0.0,8.98,2.999037
10.0,10.0,-10.098039215686274,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,13.1,12.598362
10.0,10.0,-10.098039215686274,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,18.08,13.598041
10.0,10.0,-10.098039215686274,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,13.2,12.697393
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,12.54,14.165462
10.0,10.0,-10.147058823529413,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,12.57,11.297575
10.0,10.0,-10.147058823529413,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,12.01,11.008512
-9.999999999999995,10.0,9.852941176470582,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,11.99,14.165462
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,11.98,14.165462
-9.999999999999995,10.0,9.852941176470582,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,12.24,13.598041
-9.999999999999995,10.0,8.921568627450975,154.41337089705934,8.92156862745098,1.0,0.0,0.0,0.0,12.77,13.69841
-9.999999999999995,10.0,8.48039215686274,154.41337089705934,8.480392156862745,1.0,0.0,0.0,0.0,13.99,14.997859
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,13.93,14.997859
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,13.37,14.997859
-9.999999999999995,10.0,9.803921568627446,154.41337089705934,9.803921568627452,1.0,0.0,0.0,0.0,13.11,14.997859
-9.999999999999995,10.0,9.607843137254896,154.41337089705934,9.607843137254902,1.0,0.0,0.0,0.0,12.47,14.165462
-9.999999999999995,10.0,9.019607843137251,154.41337089705934,9.019607843137257,1.0,0.0,0.0,0.0,11.68,13.99818
-9.999999999999995,10.0,9.019607843137251,154.41337089705934,9.019607843137257,1.0,0.0,0.0,0.0,5.14,11.997484
-9.999999999999995,10.0,9.803921568627446,154.41337089705934,9.803921568627452,1.0,0.0,0.0,0.0,10.96,12.501171
-9.999999999999995,10.0,9.852941176470582,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,4.83,13.246611
-9.999999999999995,10.0,9.852941176470582,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,0.11,13.344308
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,0.09,14.00008
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,0.09,14.500609
-9.999999999999995,10.0,9.754901960784307,154.41337089705934,9.754901960784313,1.0,0.0,0.0,0.0,1.39,14.500609
-9.999999999999995,10.0,9.754901960784307,154.41337089705934,9.754901960784313,1.0,0.0,0.0,0.0,12.68,12.680505
-9.999999999999995,10.0,9.803921568627446,154.41337089705934,9.803921568627452,1.0,0.0,0.0,0.0,13.95,13.950562
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,14.11,14.11116
-9.999999999999995,10.0,9.852941176470582,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,13.32,15.500328
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,13.11,15.500328
-9.999999999999995,10.0,9.852941176470582,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,13.0,15.500328
-9.999999999999995,10.0,9.852941176470582,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,12.85,15.500328
-9.999999999999995,10.0,9.852941176470582,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,12.77,14.800391
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,13.0,13.000361
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,12.94,12.940137
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,13.67,13.670856
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,14.12,14.120528
-9.999999999999995,10.0,9.852941176470582,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,14.06,14.060305
-9.999999999999995,10.0,9.852941176470582,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,13.73,13.73108
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,12.94,12.940137
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,12.22,12.220125
-9.999999999999995,10.0,9.90196078431372,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,11.92,11.920343
