p_DA,p_H,p_IM,h_H,E_RE,z_on,z_sb,z_off,z_su,lambda_DA_RE,lambda_IM
-5.83448423278569,10.0,5.736445017099416,154.41337089705925,9.901960784313726,1.0,0.0,0.0,0.0,28.88,33.999279
-5.83448423278569,10.0,5.736445017099416,154.41337089705925,9.901960784313726,1.0,0.0,0.0,0.0,32.02,33.999279
5.589386193570003,10.0,-5.736445017099416,154.41337089705925,9.852941176470587,1.0,0.0,0.0,0.0,35.35,35.348114
-6.814876389648435,10.0,5.736445017099416,154.41337089705925,8.92156862745098,1.0,0.0,0.0,0.0,29.98,32.998356
3.8736999190601997,10.0,-5.736445017099416,154.41337089705925,8.137254901960784,1.0,0.0,0.0,0.0,34.46,34.458256
-8.236445017099417,10.0,5.736445017099416,154.41337089705925,7.5,1.0,0.0,0.0,0.0,30.09,30.999184
0.19722933082490623,10.0,-5.736445017099416,154.41337089705925,4.46078431372549,1.0,0.0,0.0,0.0,37.95,37.948109
-10.0,10.0,2.549019607843137,154.41337089705925,2.549019607843137,1.0,0.0,0.0,0.0,33.1,34.206688
-10.0,10.0,3.480392156862745,154.41337089705925,3.480392156862745,1.0,0.0,0.0,0.0,32.28,34.206688
-10.0,10.0,4.166666666666667,154.41337089705925,4.166666666666667,1.0,0.0,0.0,0.0,31.18,31.99877
-1.9596334142731333,10.0,-5.736445017099416,154.41337089705925,2.30392156862745,1.0,0.0,0.0,0.0,30.1,30.098619
-2.2537510613319567,10.0,-5.736445017099416,154.41337089705925,2.009803921568627,1.0,0.0,0.0,0.0,29.96,29.959455
-1.0282608652535252,10.0,-5.736445017099416,154.41337089705925,3.235294117647059,1.0,0.0,0.0,0.0,29.88,29.879168
-0.48904517897901645,10.0,-5.736445017099416,154.41337089705925,3.774509803921568,1.0,0.0,0.0,0.0,30.38,30.37829
-10.0,10.0,2.9411764705882355,154.41337089705925,2.9411764705882346,1.0,0.0,0.0,0.0,31.15,32.998356
-10.0,10.0,2.2058823529411757,154.41337089705925,2.205882352941176,1.0,0.0,0.0,0.0,32.09,32.499229
-10.0,10.0,0.6862745098039209,154.41337089705925,0.6862745098039209,1.0,0.0,0.0,0.0,34.27,34.498402
-2.989045178979016,10.0,-5.736445017099416,154.41337089705925,1.274509803921568,1.0,0.0,0.0,0.0,37.53,37.527935
-2.645907924077055,10.0,-5.736445017099416,154.41337089705925,1.617647058823529,1.0,0.0,0.0,0.0,38.99,26.999504
-2.0086530221162713,10.0,-5.736445017099416,154.41337089705925,2.254901960784313,1.0,0.0,0.0,0.0,38.15,26.999504
-1.1263000809398003,10.0,-5.736445017099416,154.41337089705925,3.1372549019607843,1.0,0.0,0.0,0.0,35.37,26.999504
1.2756607033739256,10.0,-5.736445017099416,154.41337089705925,5.53921568627451,1.0,0.0,0.0,0.0,34.44,26.999504
3.236445017099416,10.0,-5.736445017099416,154.41337089705925,7.5,1.0,0.0,0.0,0.0,36.1,26.999504
1.8638959974915732,10.0,-5.736445017099416,154.41337089705925,6.127450980392157,1.0,0.0,0.0,0.0,40.59,26.999504
3.1874254092562797,10.0,-5.736445017099416,154.41337089705925,7.450980392156863,1.0,0.0,0.0,0.0,31.53,27.99909
4.118797958275887,10.0,-5.736445017099416,154.41337089705925,8.382352941176471,1.0,0.0,0.0,0.0,31.1,27.99909
4.559974428864122,10.0,-5.736445017099416,154.41337089705925,8.823529411764707,1.0,0.0,0.0,0.0,30.42,27.99909
4.559974428864122,10.0,-5.736445017099416,154.41337089705925,8.823529411764707,1.0,0.0,0.0,0.0,29.87,26.28628
4.069778350432752,10.0,-5.736445017099416,154.41337089705925,8.333333333333334,1.0,0.0,0.0,0.0,29.61,26.256842
2.354092075922945,10.0,-5.736445017099416,154.41337089705925,6.617647058823529,1.0,0.0,0.0,0.0,29.46,29.458992
2.64820972298177,10.0,-5.736445017099416,154.41337089705925,6.911764705882353,1.0,0.0,0.0,0.0,26.68,26.678352
1.5697783504327507,10.0,-5.736445017099416,154.41337089705925,5.833333333333334,1.0,0.0,0.0,0.0,26.42,26.418402
2.403111683766083,10.0,-5.736445017099416,154.41337089705925,6.666666666666666,1.0,0.0,0.0,0.0,26.5,26.498688
3.0403665857268667,10.0,-5.736445017099416,154.41337089705925,7.303921568627451,1.0,0.0,0.0,0.0,29.08,24.998661
3.236445017099416,10.0,-5.736445017099416,154.41337089705925,7.5,1.0,0.0,0.0,0.0,27.72,23.99909
3.432523448471965,10.0,-5.736445017099416,154.41337089705925,7.696078431372549,1.0,0.0,0.0,0.0,27.03,23.99909
2.3050724680798087,10.0,-5.736445017099416,154.41337089705925,6.568627450980392,1.0,0.0,0.0,0.0,27.62,25.198042
2.8933077621974554,10.0,-5.736445017099416,154.41337089705925,7.1568627450980395,1.0,0.0,0.0,0.0,33.18,25.998234
3.5305626641582393,10.0,-5.736445017099416,154.41337089705925,7.794117647058823,1.0,0.0,0.0,0.0,34.21,26.498688
1.9619352131778474,10.0,-5.736445017099416,154.41337089705925,6.2254901960784315,1.0,0.0,0.0,0.0,35.75,26.498688
1.5207587425896127,10.0,-5.736445017099416,154.41337089705925,5.784313725490197,1.0,0.0,0.0,0.0,32.52,27.198523
2.0109548210209844,10.0,-5.736445017099416,154.41337089705925,6.2745098039215685,1.0,0.0,0.0,0.0,32.01,26.791737
2.2070332523935345,10.0,-5.736445017099416,154.41337089705925,6.470588235294118,1.0,0.0,0.0,0.0,31.23,26.791737
1.8148763896484352,10.0,-5.736445017099416,154.41337089705925,6.078431372549019,1.0,0.0,0.0,0.0,31.19,26.999144
-0.3419863554496043,10.0,-5.736445017099416,154.41337089705925,3.92156862745098,1.0,0.0,0.0,0.0,31.08,26.999144
-0.5870843946652906,10.0,-5.736445017099416,154.41337089705925,3.676470588235294,1.0,0.0,0.0,0.0,31.21,27.49826
-1.2243392966260753,10.0,-5.736445017099416,154.41337089705925,3.0392156862745088,1.0,0.0,0.0,0.0,31.3,27.49826
-1.4694373358417616,10.0,-5.736445017099416,154.41337089705925,2.794117647058823,1.0,0.0,0.0,0.0,33.58,27.49826
-1.0772804730966623,10.0,-5.736445017099416,154.41337089705925,3.186274509803921,1.0,0.0,0.0,0.0,34.05,34.048332
0.4913469778837287,10.0,-5.736445017099416,154.41337089705925,4.754901960784313,1.0,0.0,0.0,0.0,31.31,31.307873
0.14820972298177004,10.0,-5.736445017099416,154.41337089705925,4.411764705882353,1.0,0.0,0.0,0.0,30.95,26.999144
0.4423273700405925,10.0,-5.736445017099416,154.41337089705925,4.705882352941176,1.0,0.0,0.0,0.0,30.58,25.998234
0.2952685465111804,10.0,-5.736445017099416,154.41337089705925,4.5588235294117645,1.0,0.0,0.0,0.0,30.28,25.998234
0.5893861935700038,10.0,-5.736445017099416,154.41337089705925,4.852941176470588,1.0,0.0,0.0,0.0,29.46,26.798426
1.3246803112170635,10.0,-5.736445017099416,154.41337089705925,5.588235294117647,1.0,0.0,0.0,0.0,29.07,25.998234
-10.0,10.0,4.754901960784313,154.41337089705925,4.754901960784313,1.0,0.0,0.0,0.0,28.28,28.280098
1.618797958275887,10.0,-5.736445017099416,154.41337089705925,5.882352941176471,1.0,0.0,0.0,0.0,28.34,23.900389
1.4227195269033377,10.0,-5.736445017099416,154.41337089705925,5.686274509803921,1.0,0.0,0.0,0.0,28.47,23.900389
-0.6851236103515648,10.0,-5.736445017099416,154.41337089705925,3.5784313725490193,1.0,0.0,0.0,0.0,28.11,23.900389
-2.155711845645682,10.0,-5.736445017099416,154.41337089705925,2.107843137254902,1.0,0.0,0.0,0.0,28.7,24.362045
-2.449829492704506,10.0,-5.736445017099416,154.41337089705925,1.8137254901960782,1.0,0.0,0.0,0.0,28.8,24.362045
-2.4008098848613693,10.0,-5.736445017099416,154.41337089705925,1.8627450980392148,1.0,0.0,0.0,0.0,30.62,25.500795
-1.9596334142731333,10.0,-5.736445017099416,154.41337089705925,2.30392156862745,1.0,0.0,0.0,0.0,37.6,25.664049
-0.39100596329274007,10.0,-5.736445017099416,154.41337089705925,3.872549019607843,1.0,0.0,0.0,0.0,46.99,26.001257
3.7266410955307894,10.0,-5.736445017099416,154.41337089705925,7.990196078431373,1.0,0.0,0.0,0.0,47.07,26.500381
3.7756607033739256,10.0,-5.736445017099416,154.41337089705925,8.03921568627451,1.0,0.0,0.0,0.0,47.06,26.500381
3.971739134746474,10.0,-5.736445017099416,154.41337089705925,8.235294117647058,1.0,0.0,0.0,0.0,46.98,26.500381
3.5795822720013764,10.0,-5.736445017099416,154.41337089705925,7.8431372549019605,1.0,0.0,0.0,0.0,42.03,27.300585
-10.0,10.0,4.509803921568627,154.41337089705925,4.509803921568627,1.0,0.0,0.0,0.0,42.37,48.914104
-0.3419863554496043,10.0,-5.736445017099416,154.41337089705925,3.92156862745098,1.0,0.0,0.0,0.0,33.05,28.100788
-0.09688831623391714,10.0,-5.736445017099416,154.41337089705925,4.166666666666667,1.0,0.0,0.0,0.0,33.05,26.001257
1.0305626641582393,10.0,-5.736445017099416,154.41337089705925,5.294117647058823,1.0,0.0,0.0,0.0,37.0,25.500795
2.1580136445503966,10.0,-5.736445017099416,154.41337089705925,6.421568627450981,1.0,0.0,0.0,0.0,33.04,25.000334
1.8148763896484352,10.0,-5.736445017099416,154.41337089705925,6.078431372549019,1.0,0.0,0.0,0.0,30.18,25.000334
4.608994036707258,10.0,-5.736445017099416,154.41337089705925,8.872549019607842,1.0,0.0,0.0,0.0,29.46,25.000334
5.589386193570003,10.0,-5.736445017099416,154.41337089705925,9.852941176470587,1.0,0.0,0.0,0.0,28.63,24.00075
5.589386193570003,10.0,-5.736445017099416,154.41337089705925,9.852941176470587,1.0,0.0,0.0,0.0,27.98,22.00024
5.589386193570003,10.0,-5.736445017099416,154.41337089705925,9.852941176470587,1.0,0.0,0.0,0.0,26.93,20.500195
5.638405801413142,10.0,-5.736445017099416,154.41337089705925,9.901960784313726,1.0,0.0,0.0,0.0,24.21,17.000977
5.6384058014131435,10.0,-5.736445017099416,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,18.95,18.949299
-5.83448423278569,10.0,5.736445017099416,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,4.96,4.960458
5.6384058014131435,10.0,-5.736445017099416,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,0.1,0.0
5.6384058014131435,10.0,-5.736445017099416,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,0.11,0.0
5.589386193570005,10.0,-5.736445017099416,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,1.75,0.0
5.393307762197456,10.0,-5.736445017099416,154.41337089705934,9.65686274509804,1.0,0.0,0.0,0.0,20.74,19.000147
5.442327370040592,10.0,-5.736445017099416,154.41337089705934,9.705882352941176,1.0,0.0,0.0,0.0,25.57,19.999733
5.393307762197456,10.0,-5.736445017099416,154.41337089705934,9.65686274509804,1.0,0.0,0.0,0.0,26.99,24.399513
5.246248938668043,10.0,-5.736445017099416,154.41337089705934,9.509803921568627,1.0,0.0,0.0,0.0,27.34,25.499458
5.00115089945236,10.0,-5.736445017099416,154.41337089705934,9.264705882352942,1.0,0.0,0.0,0.0,27.92,25.000334
5.3442881543543175,10.0,-5.736445017099416,154.41337089705934,9.607843137254902,1.0,0.0,0.0,0.0,28.03,25.000334
5.3442881543543175,10.0,-5.736445017099416,154.41337089705934,9.607843137254902,1.0,0.0,0.0,0.0,28.02,24.269714
4.658013644550398,10.0,-5.736445017099416,154.41337089705934,8.92156862745098,1.0,0.0,0.0,0.0,28.0,24.20013
3.7756607033739273,10.0,-5.736445017099416,154.41337089705934,8.03921568627451,1.0,0.0,0.0,0.0,27.98,23.399927
2.7952685465111813,10.0,-5.736445017099416,154.41337089705934,7.058823529411765,1.0,0.0,0.0,0.0,28.06,24.382116
2.8442881543543184,10.0,-5.736445017099416,154.41337089705934,7.1078431372549025,1.0,0.0,0.0,0.0,28.44,24.699255
4.952131291609221,10.0,-5.736445017099416,154.41337089705934,9.215686274509805,1.0,0.0,0.0,0.0,28.88,25.700178
4.314876389648437,10.0,-5.736445017099416,154.41337089705934,8.57843137254902,1.0,0.0,0.0,0.0,39.07,39.069462
3.6286018798445134,10.0,-5.736445017099416,154.41337089705934,7.8921568627450975,1.0,0.0,0.0,0.0,46.71,24.382116
1.9619352131778474,10.0,-5.736445017099416,154.41337089705934,6.2254901960784315,1.0,0.0,0.0,0.0,36.12,24.382116
1.8148763896484361,10.0,-5.736445017099416,154.41337089705934,6.078431372549019,1.0,0.0,0.0,0.0,29.03,24.382116
0.09919011513863296,10.0,-5.736445017099416,154.41337089705934,4.362745098039216,1.0,0.0,0.0,0.0,29.75,24.399513
-0.8812020417241122,10.0,-5.736445017099416,154.41337089705934,3.382352941176471,1.0,0.0,0.0,0.0,29.88,29.879168
-1.5674765515280344,10.0,-5.736445017099416,154.41337089705934,2.6960784313725488,1.0,0.0,0.0,0.0,27.93,27.929506
-10.0,10.0,2.1078431372549016,154.41337089705925,2.107843137254902,1.0,0.0,0.0,0.0,25.21,28.403206
-10.0,10.0,1.568627450980392,154.41337089705925,1.5686274509803921,1.0,0.0,0.0,0.0,25.34,28.403206
-10.0,10.0,1.2745098039215677,154.41337089705925,1.274509803921568,1.0,0.0,0.0,0.0,27.74,27.740831
-10.0,10.0,0.5882352941176467,154.41337089705925,0.588235294117647,1.0,0.0,0.0,0.0,32.11,32.111172
-10.0,10.0,0.14705882352941124,154.41337089705925,0.147058823529411,1.0,0.0,0.0,0.0,29.0,29.001352
-10.0,10.0,0.2941176470588225,154.41337089705925,0.294117647058823,1.0,0.0,0.0,0.0,28.1,28.100788
-10.0,10.0,0.2941176470588225,154.41337089705925,0.294117647058823,1.0,0.0,0.0,0.0,36.17,36.171066
-10.0,10.0,0.8823529411764692,154.41337089705925,0.8823529411764699,1.0,0.0,0.0,0.0,46.5,46.501453
-10.0,5.685123610351565,5.736445017099416,91.12029771322203,1.42156862745098,1.0,0.0,0.0,0.0,47.85,72.029007
-10.0,10.0,3.0882352941176467,154.41337089705925,3.088235294117647,1.0,0.0,0.0,0.0,45.68,45.681175
-10.0,10.0,4.509803921568627,154.41337089705925,4.509803921568627,1.0,0.0,0.0,0.0,43.61,43.611084
0.7854646249425539,10.0,-5.736445017099416,154.41337089705925,5.049019607843137,1.0,0.0,0.0,0.0,40.0,25.000334
4.167817566119026,10.0,-5.736445017099416,154.41337089705925,8.431372549019608,1.0,0.0,0.0,0.0,36.17,24.00075
5.344288154354319,10.0,-5.736445017099416,154.41337089705925,9.607843137254902,1.0,0.0,0.0,0.0,32.64,23.900389
5.29526854651118,10.0,-5.736445017099416,154.41337089705925,9.558823529411764,1.0,0.0,0.0,0.0,31.43,23.900389
-6.177621487687651,10.0,5.736445017099416,154.41337089705925,9.558823529411764,1.0,0.0,0.0,0.0,31.1,31.100882
-6.177621487687651,10.0,5.736445017099416,154.41337089705925,9.558823529411764,1.0,0.0,0.0,0.0,32.59,32.590225
-6.03056266415824,10.0,5.736445017099416,154.41337089705925,9.705882352941176,1.0,0.0,0.0,0.0,42.85,42.851025
-5.883503840628829,10.0,5.736445017099416,154.41337089705925,9.852941176470587,1.0,0.0,0.0,0.0,40.72,40.720718
5.540366585726868,10.0,-5.736445017099416,154.41337089705925,9.803921568627452,1.0,0.0,0.0,0.0,28.33,24.40085
5.246248938668045,10.0,-5.736445017099416,154.41337089705925,9.509803921568627,1.0,0.0,0.0,0.0,27.64,23.500288
5.491346977883729,10.0,-5.736445017099416,154.41337089705925,9.754901960784313,1.0,0.0,0.0,0.0,27.55,23.500288
5.442327370040593,10.0,-5.736445017099416,154.41337089705925,9.705882352941176,1.0,0.0,0.0,0.0,26.9,23.500288
4.314876389648435,10.0,-5.736445017099416,154.41337089705925,8.57843137254902,1.0,0.0,0.0,0.0,26.41,23.001163
0.34428815435431837,10.0,-5.736445017099416,154.41337089705925,4.607843137254902,1.0,0.0,0.0,0.0,26.07,22.999826
-2.057672629959408,10.0,-5.736445017099416,154.41337089705925,2.205882352941176,1.0,0.0,0.0,0.0,26.01,22.999826
0.19722933082490623,10.0,-5.736445017099416,154.41337089705925,4.46078431372549,1.0,0.0,0.0,0.0,25.81,22.999826
0.4423273700405925,10.0,-5.736445017099416,154.41337089705925,4.705882352941176,1.0,0.0,0.0,0.0,25.89,22.999826
1.1776214876876505,10.0,-5.736445017099416,154.41337089705925,5.441176470588235,1.0,0.0,0.0,0.0,26.2,26.199301
-0.09688831623391714,10.0,-5.736445017099416,154.41337089705925,4.166666666666667,1.0,0.0,0.0,0.0,26.95,23.498949
4.216837173962161,10.0,-5.736445017099416,154.41337089705925,8.480392156862745,1.0,0.0,0.0,0.0,28.95,23.498949
-2.3027706691750938,10.0,-5.736445017099416,154.41337089705925,1.96078431372549,1.0,0.0,0.0,0.0,43.29,43.288593
-4.263554982900584,10.0,-5.736445017099416,154.41337089705925,0.0,1.0,0.0,0.0,0.0,47.4,47.399338
-10.0,5.047868708390781,5.736445017099416,81.77267856859824,0.7843137254901961,1.0,0.0,0.0,0.0,40.63,93.669296
-10.0,6.077280473096661,5.736445017099416,96.8726787252982,1.8137254901960782,1.0,0.0,0.0,0.0,36.26,107.050621
-10.0,10.0,6.1764705882352935,154.41337089705925,6.176470588235294,1.0,0.0,0.0,0.0,32.05,291.712952
-10.0,10.0,8.774509803921568,154.41337089705925,8.774509803921568,1.0,0.0,0.0,0.0,28.64,291.712952
-6.520758742589611,10.0,5.736445017099416,154.41337089705925,9.215686274509805,1.0,0.0,0.0,0.0,28.45,80.060486
2.0599744288641215,10.0,-5.736445017099416,154.41337089705925,6.323529411764706,1.0,0.0,0.0,0.0,28.23,28.229248
0.39330776219745456,10.0,-5.736445017099416,154.41337089705925,4.656862745098039,1.0,0.0,0.0,0.0,28.85,28.848804
0.34428815435431837,10.0,-5.736445017099416,154.41337089705925,4.607843137254902,1.0,0.0,0.0,0.0,35.55,35.548836
3.8736999190601997,10.0,-5.736445017099416,154.41337089705925,8.137254901960784,1.0,0.0,0.0,0.0,43.92,43.918854
4.80507246807981,10.0,-5.736445017099416,154.41337089705925,9.068627450980392,1.0,0.0,0.0,0.0,45.61,45.608917
-8.53056266415824,10.0,5.736445017099416,154.41337089705925,7.205882352941177,1.0,0.0,0.0,0.0,30.01,33.999279
-9.658013644550397,10.0,5.736445017099416,154.41337089705925,6.078431372549019,1.0,0.0,0.0,0.0,27.6,33.999279
1.9619352131778474,10.0,-5.736445017099416,154.41337089705925,6.2254901960784315,1.0,0.0,0.0,0.0,35.58,35.579613
3.7756607033739256,10.0,-5.736445017099416,154.41337089705925,8.03921568627451,1.0,0.0,0.0,0.0,36.34,36.339672
-8.383503840628826,10.0,5.736445017099416,154.41337089705925,7.352941176470589,1.0,0.0,0.0,0.0,26.07,28.698933
1.716837173962161,10.0,-5.736445017099416,154.41337089705925,5.980392156862745,1.0,0.0,0.0,0.0,35.01,35.009567
1.1776214876876505,10.0,-5.736445017099416,154.41337089705925,5.441176470588235,1.0,0.0,0.0,0.0,34.0,33.999279
-10.0,10.0,5.53921568627451,154.41337089705925,5.53921568627451,1.0,0.0,0.0,0.0,26.15,29.404129
-10.0,10.0,5.098039215686274,154.41337089705925,5.098039215686274,1.0,0.0,0.0,0.0,25.75,27.099865
-10.0,10.0,3.3333333333333335,154.41337089705925,3.333333333333333,1.0,0.0,0.0,0.0,25.41,26.999504
-1.4204177279986232,10.0,-5.736445017099416,154.41337089705925,2.84313725490196,1.0,0.0,0.0,0.0,25.32,22.00024
