p_DA,p_H,h_H,p_IM,s1,s2,E_RE,E_FC,lambda_DA_RE,lambda_IM,revenue
-7.644502256226312,10.0,154.4133708970593,-1.08098793985212,0.0,0.0,1.274509803921568,3.347216016983202,38.98,38.932404,586.4120682412039
-9.949427177544623,10.0,154.4133708970593,1.272956589309329,0.0,0.0,1.3235294117647058,0.9993443294891049,36.48,36.428379,609.8968670314357
-2.7782437927119386,10.0,154.4133708970593,-5.898226795523356,0.0,0.0,1.3235294117647058,1.74729635654611,31.85,1.498122,829.1568972611176
-2.901079471001205,10.0,154.4133708970593,-5.579312685861542,0.0,0.0,1.519607843137254,2.3497152546525597,29.51,0.469421,838.2503236528006
-0.7599857551234996,10.0,154.4133708970593,-6.690994637033363,0.0,0.0,2.549019607843137,1.633691947900754,28.68,0.0,904.683833925414
-9.61758168733034,10.0,154.4133708970593,1.57836600105583,0.0,0.0,1.96078431372549,0.0,28.76,0.0,649.8785760547353
-1.5119514011482555,10.0,154.4133708970593,-7.164519187087039,0.0,0.0,1.3235294117647058,0.0,32.55,0.0,877.2662072749802
-4.685590085285144,10.0,154.4133708970593,-4.1869589343227,0.0,0.0,1.127450980392156,0.0,40.32,0.0,737.5572331436589
0.09673931586546097,10.0,154.4133708970593,-8.969288335473305,0.0,0.0,1.127450980392156,1.202494252497512,42.74,0.469421,926.4044914427194
-9.793479682137104,10.0,154.4133708970593,0.43073458409788756,0.0,0.0,0.637254901960784,0.583419441533085,44.86,4.413895,489.0459440687622
-5.2744760475644075,10.0,154.4133708970593,-4.284347481847358,0.0,0.0,0.44117647058823495,0.0,42.72,7.989539,666.9246473346333
-5.968773143256564,10.0,154.4133708970593,-3.590050386155202,0.0,0.0,0.44117647058823495,0.46823426446929395,41.25,9.138948,647.4590494265703
-9.950226733603918,10.0,154.4133708970593,0.44042281203529043,0.0,0.0,0.490196078431372,2.809892843317665,41.38,7.061427,517.8498566821477
-9.82057625160149,10.0,154.4133708970593,1.1441056633661972,0.0,0.0,1.3235294117647058,1.470526940667277,39.01,4.993294,549.0924017516342
-9.85410090866618,10.0,154.4133708970593,1.6678263988622568,0.0,0.0,1.8137254901960782,1.3457275052989521,37.0,2.726663,566.4260922939081
-9.373097729082247,10.0,154.4133708970593,1.4809408663371482,0.0,0.0,2.107843137254902,0.0,35.74,0.999195,592.9654612538961
-3.918367799581154,10.0,154.4133708970593,-3.826730239634533,0.0,0.0,2.254901960784313,3.2484824999076216,34.55,0.999195,787.2769681850353
-1.844912226209982,10.0,154.4133708970593,-6.34136228359394,0.0,0.0,1.8137254901960782,0.0,34.95,0.0,862.0005430763171
-3.538570099018889,10.0,154.4133708970593,-4.990841665686994,0.0,0.0,1.4705882352941169,0.0,38.0,0.0,792.0145616196381
-7.427265570072443,10.0,154.4133708970593,-1.9844991358099104,0.0,0.0,0.588235294117647,0.0,41.01,0.0,621.888064353685
-1.5715740056102105,10.0,154.4133708970593,-8.281367170860378,0.0,0.0,0.147058823529411,0.0,42.01,0.0,860.458401406671
-9.708606403318864,10.0,154.4133708970593,-0.29139359668113585,0.0,0.0,0.0,2.322157603356299,41.24,75.709496,504.03603496712986
-9.995817291989907,10.0,154.4133708970593,0.04483689983304373,0.0,0.0,0.049019607843137004,0.0,40.31,75.709496,526.943409430805
-7.42831799100583,10.0,154.4133708970593,-2.57168200899417,0.0,0.0,0.0,1.650316036081036,40.93,0.999195,619.8695582055103
-10.0,10.0,154.4133708970593,0.0,0.0,0.0,0.0,0.0,36.0,1.498122,566.4802253823559
-10.0,10.0,154.4133708970593,0.0,0.0,0.0,0.0,0.0,34.57,1.498122,580.7802253823559
-3.8189835751812864,10.0,154.4133708970593,-6.181016424818713,0.0,0.0,0.0,0.0,30.54,0.940182,804.0371866120005
-4.18837456118724,10.0,154.4133708970593,-5.81162543881276,0.0,0.0,0.0,0.511089512222873,27.62,1.498122,802.0907960767194
-2.8487229706466914,10.0,154.4133708970593,-7.151277029353309,0.0,0.0,0.0,1.3651148929580432,26.63,1.997049,836.3372820338415
-9.6992526976578,10.0,154.4133708970593,-0.3007473023422005,0.0,0.0,0.0,0.389510953347553,26.0,107.296135,642.0306320902586
-3.6410957056906224,10.0,154.4133708970593,-6.358904294309378,0.0,0.0,0.0,0.0,25.75,80.472099,321.0076350576331
-4.815835333777013,10.0,154.4133708970593,-5.184164666222987,0.0,0.0,0.0,0.0,25.8,73.766098,419.8160749541668
-0.9008701762762215,10.0,154.4133708970593,-9.099129823723779,0.0,0.0,0.0,3.10396668057747,26.5,26.463251,661.8146093042479
-9.928493751312429,10.0,154.4133708970593,-0.07150624868757127,0.0,0.0,0.0,0.0,26.87,26.833424,657.782840794908
-10.0,10.0,154.4133708970593,0.0,0.0,0.0,0.0,1.3004576297174868,26.73,26.692596,659.180225382356
-9.749441764801904,10.0,154.4133708970593,-0.2505582351980955,0.0,0.0,0.0,0.0,24.35,24.315987,682.9887476196096
-10.0,10.0,154.4133708970593,0.0,0.0,0.0,0.0,0.0,23.99,23.956545,686.5802253823559
-9.928077490348398,10.0,154.4133708970593,-0.07192250965160163,0.0,0.0,0.0,0.729420140606194,23.09,23.05794,695.5825312180153
-9.957541556134831,10.0,154.4133708970593,-0.042458443865168505,0.0,0.0,0.0,0.0,22.59,22.559013,700.5815410421559
-9.099930942025269,10.0,154.4133708970593,-0.900069057974731,0.0,0.0,0.0,0.0,22.57,22.538895,700.8082220304043
-10.0,10.0,154.4133708970593,0.0,0.0,0.0,0.0,0.0,22.9,22.86883,697.4802253823559
-5.353379834698794,10.0,154.4133708970593,-4.597600557458069,0.0,0.0,0.049019607843137004,2.8951809230530063,23.57,23.53809,692.0823269730072
-2.383860040065289,10.0,154.4133708970593,-7.420061528562162,0.0,0.0,0.19607843137254902,0.875282085644165,28.0,27.961374,652.2570287573894
-7.669042599072092,10.0,154.4133708970593,-2.036839753869085,0.0,0.0,0.294117647058823,0.266330471541976,34.65,34.601662,590.2698586129666
-9.409908569791478,10.0,154.4133708970593,-0.05087574393401262,0.0,0.0,0.539215686274509,0.0,37.95,37.896996,567.4461572944049
-9.825620670819669,10.0,154.4133708970593,0.5609147884667269,0.0,0.0,0.735294117647058,1.254259719667922,38.41,38.357029,570.5931602239195
-9.907511408142378,10.0,154.4133708970593,0.7898643493188473,0.0,0.0,0.8823529411764699,1.277491678621904,38.0,37.94796,579.9685326063233
-7.6913151072515635,10.0,154.4133708970593,-1.083194696670006,0.0,0.0,1.225490196078431,0.0,39.45,0.999195,621.9755216763425
-5.401025112295057,10.0,154.4133708970593,-2.540151358293178,0.0,0.0,2.058823529411764,0.0,37.52,0.999195,721.2956566325956
-9.692154149454487,10.0,154.4133708970593,2.7313698357289944,0.0,0.0,3.0392156862745088,5.795835313136458,34.0,0.0,596.9469843009033
-2.7052332932239938,10.0,154.4133708970593,-3.7653549420701236,0.0,0.0,3.5294117647058822,3.3748695450695037,28.36,0.0,849.7598091865234
-0.5294231659813331,10.0,154.4133708970593,-6.480380755587295,0.0,0.0,2.9901960784313717,4.376650951575267,27.0,0.0,912.1857999008599
-1.2912851618968073,10.0,154.4133708970593,-6.600871700848291,0.0,0.0,2.107843137254902,1.014280446265746,25.4,0.0,893.681582270177
-7.163804014955494,10.0,154.4133708970593,-1.8067842203386242,0.0,0.0,1.029411764705882,0.103249115443947,25.02,0.0,747.2418489281695
-1.8732849200539352,10.0,154.4133708970593,-7.538479785828418,0.0,0.0,0.588235294117647,1.8083153088357702,25.06,0.0,879.5357052858043
-6.281815275505442,10.0,154.4133708970593,-3.129949430376911,0.0,0.0,0.588235294117647,0.0,24.94,0.0,769.8117524112502
0.5835619790288771,10.0,154.4133708970593,-10.093365900597504,0.0,0.0,0.490196078431372,3.05666517445913,25.4,1.498122,926.1816061399545
-9.963419708067857,10.0,154.4133708970593,0.5026353943423665,0.0,0.0,0.539215686274509,0.0,24.91,24.873926,690.7939560582385
-10.0,10.0,154.4133708970593,0.2450980392156854,0.0,0.0,0.245098039215686,1.332165644856631,24.93,24.894045,683.2817070000029
-9.750069690271811,10.0,154.4133708970593,-0.20091070188505178,0.0,0.0,0.049019607843137004,0.0,24.72,24.684818,680.499058528552
-10.0,10.0,154.4133708970593,0.0,0.0,0.0,0.0,0.347291016691963,23.49,23.456276,691.5802253823559
-9.996385846966284,10.0,154.4133708970593,0.04540545480942093,0.0,0.0,0.049019607843137004,0.0,23.19,23.157188,695.715500244455
-10.0,10.0,154.4133708970593,0.04901960784313708,0.0,0.0,0.049019607843137004,0.178512747530922,21.13,21.099785,716.2145285686305
-10.0,10.0,154.4133708970593,0.09803921568627416,0.0,0.0,0.09803921568627401,0.0,19.46,19.432673,733.7853894019637
-10.0,10.0,154.4133708970593,0.09803921568627416,0.0,0.0,0.09803921568627401,0.35372549608813003,20.89,20.859711,719.6252950882383
-3.718513803668479,10.0,154.4133708970593,-5.840309725743286,0.0,0.0,0.44117647058823495,1.11792227718836,24.28,24.244904,694.5969615983729
-6.366656587015428,10.0,154.4133708970593,-3.045108118866925,0.0,0.0,0.588235294117647,0.0,26.0,25.962982,681.887066841759
-9.08982052039676,10.0,154.4133708970593,0.11923228510264217,0.0,0.0,1.029411764705882,0.445694514553423,29.8,29.757242,659.1515978365447
-9.452897434907408,10.0,154.4133708970593,0.9234856702015257,0.0,0.0,1.4705882352941169,1.605128256525774,36.15,36.098446,618.0943807079967
-10.0,10.0,154.4133708970593,0.735294117647058,0.0,0.0,0.735294117647058,5.185326658782104,37.52,6.990344,556.4201842058852
-9.751733041233052,10.0,154.4133708970593,2.4968310804487377,0.0,0.0,2.745098039215686,3.0557382049988653,37.95,7.060086,574.0297986230026
-7.6627378370811146,10.0,154.4133708970593,-1.20981118252673,0.0,0.0,1.127450980392156,1.027445733468378,40.42,7.049356,608.2239722891254
-8.041660457885758,10.0,154.4133708970593,-1.0269669930946357,0.0,0.0,0.931372549019607,0.0,36.69,36.637608,593.8060890605875
-10.0,10.0,154.4133708970593,1.470588235294116,0.0,0.0,1.4705882352941169,0.38400680464543097,32.02,31.974249,653.3011797941206
-4.215059606809776,10.0,154.4133708970593,-4.4614109814255185,0.0,0.0,1.3235294117647058,1.302766764977924,27.57,160.944199,92.23281520727642
-3.244235045813483,10.0,154.4133708970593,-5.236157111049263,0.0,0.0,1.519607843137254,0.34577389892265603,26.4,107.027901,280.4175152710535
-2.347889542776554,10.0,154.4133708970593,-6.720737908203839,0.0,0.0,0.931372549019607,0.202243043888509,26.01,78.728539,336.29774185993335
-7.547841174071417,10.0,154.4133708970593,-1.9129431396540735,0.0,0.0,0.539215686274509,0.0,26.0,25.962982,680.5706465546368
-1.1162695118078911,10.0,154.4133708970593,-7.26608342936858,0.0,0.0,1.617647058823529,1.768651076647362,27.0,26.962177,700.4315210441403
-1.2519232822638524,10.0,154.4133708970593,-7.032390443226344,0.0,0.0,1.715686274509804,1.778139839668972,35.24,35.190449,634.8894716749337
-2.13415791031891,10.0,154.4133708970593,-5.56192052105364,0.0,0.0,2.30392156862745,1.101470028488636,38.29,5.991148,811.4410299903753
-8.993035116285347,10.0,154.4133708970593,1.1989174692265223,0.0,0.0,2.205882352941176,9.715672556625236,39.0,6.490075,583.5329201413177
-5.629124655795339,10.0,154.4133708970593,-2.753228285381132,0.0,0.0,1.617647058823529,2.6153057797903703,38.22,38.165237,606.2574710111836
-6.6089429217754905,10.0,154.4133708970593,-1.6753708037147064,0.0,0.0,1.715686274509804,0.35659926178977597,36.35,36.298283,625.432066612643
-9.76727603750684,10.0,154.4133708970593,1.6300211355460537,0.0,0.0,1.8627450980392148,2.812926207206588,30.95,30.906652,674.561528010486
-9.841045446768254,10.0,154.4133708970593,1.8998689761800183,0.0,0.0,2.058823529411764,1.221293309208721,26.34,26.302307,717.2380253857426
-9.664162092176257,10.0,154.4133708970593,1.8700444451174327,0.0,0.0,2.205882352941176,3.910672854660984,24.55,24.514484,735.068220648549
-8.780689533407784,10.0,154.4133708970593,1.9669640432117053,0.0,0.0,3.186274509803921,3.8279319138448042,24.75,6.490075,721.9239035932604
-9.424792280744605,10.0,154.4133708970593,2.7091060062348014,0.0,0.0,3.284313725490196,2.682205176262236,24.51,1.498122,699.537137889578
-2.477379746814165,10.0,154.4133708970593,-2.1794829982838744,0.0,0.0,5.3431372549019605,6.750633062138637,25.31,0.0,863.7777439904894
4.845497306282587,10.0,154.4133708970593,-10.776869855302195,0.0,0.0,4.068627450980392,6.063413663263387,34.34,0.0,1092.8746028801
1.6441143308587236,10.0,154.4133708970593,-6.546075115172449,0.0,0.0,5.098039215686274,5.202666988868163,38.18,0.0,989.252510534542
-8.76768507184511,10.0,154.4133708970593,3.8167046796882467,0.0,0.0,5.049019607843137,5.168984714036732,41.52,0.399678,563.9713940923153
-2.581288173485902,10.0,154.4133708970593,-1.7324373167101772,0.0,0.0,5.686274509803921,5.206732943250892,42.85,0.399678,815.1796100666169
-9.364341773123927,10.0,154.4133708970593,5.589831969202358,0.0,0.0,6.2254901960784315,7.419984354371141,41.0,0.399678,544.7763455460617
-6.61231634517423,10.0,154.4133708970593,2.249571247135014,0.0,0.0,5.637254901960784,3.267391901543662,40.8,0.399678,657.5968226361598
-1.2741774349023007,10.0,154.4133708970593,-3.627783349411425,0.0,0.0,5.098039215686274,5.858722905184686,28.04,0.399678,889.3023449141693
-9.70211224464877,10.0,154.4133708970593,4.260935774060535,0.0,0.0,4.5588235294117645,5.369341046682152,19.93,19.908798,817.9472379632508
-6.14838173316886,10.0,154.4133708970593,0.1679895763061161,0.0,0.0,4.019607843137255,3.7624043932949967,9.54,9.53058,869.4257017440766
-2.9610879335718074,10.0,154.4133708970593,-3.215382654663488,0.0,0.0,3.823529411764705,4.622529807045773,5.61,5.603541,891.8509935389224
-3.2145026283619655,10.0,154.4133708970593,-5.020791489285093,0.0,0.0,1.7647058823529411,1.885969353100867,5.03,5.024142,885.0861077671354
-5.613365829343554,10.0,154.4133708970593,-1.4944773079113496,0.0,0.0,2.8921568627450975,1.6903727983490848,5.06,0.470762,897.3730511594505
1.8876639858224813,10.0,154.4133708970593,-7.770016926998952,0.0,0.0,4.117647058823529,4.999549044064688,26.15,0.470762,972.1848099030259
1.9524658843429243,10.0,154.4133708970593,-7.834818825519395,0.0,0.0,4.117647058823529,5.368034388679157,28.87,0.470762,979.1595804833969
0.7261668938086165,10.0,154.4133708970593,-7.441853168318421,0.0,0.0,3.284313725490196,4.561958075716755,38.13,0.470762,950.6656273620546
-9.431891508616369,10.0,154.4133708970593,3.0593424890085252,0.0,0.0,3.627450980392157,4.323451759394089,37.36,0.0,574.1047586204484
-3.780354464669674,10.0,154.4133708970593,-2.2490573000362097,0.0,0.0,3.970588235294117,4.464916741841812,34.4,0.0,796.4360317977191
-9.156097820401584,10.0,154.4133708970593,2.391391938048642,0.0,0.0,3.235294117647059,1.953962804162431,27.12,0.999195,680.5563193606034
-9.832994276559795,10.0,154.4133708970593,3.9996609432264627,0.0,0.0,4.166666666666667,4.065419064971195,25.54,1.498122,681.3375316106071
-9.714592880131052,10.0,154.4133708970593,3.636161507582031,0.0,0.0,3.92156862745098,5.986293189511533,19.92,1.498122,738.4129487602072
-9.74058556805554,10.0,154.4133708970593,3.319016940604559,0.0,0.0,3.5784313725490193,3.9614411052237193,13.97,0.999195,793.7205901285874
-8.605657036638588,10.0,154.4133708970593,2.1840884091876074,0.0,0.0,3.5784313725490193,5.397963880818332,9.11,0.999195,850.2650199965966
-9.826629715958829,10.0,154.4133708970593,3.1599630492921627,0.0,0.0,3.333333333333333,2.352080456721222,8.83,0.399678,840.9740527020545
-7.90343866816169,10.0,154.4133708970593,1.8250072956126697,0.0,0.0,3.92156862745098,3.955421927545086,8.33,0.0,860.644581276569
-3.8908622156564547,10.0,154.4133708970593,-2.1385495490494284,0.0,0.0,3.970588235294117,4.078106873694005,12.07,0.0,879.5175184393825
-10.0,10.0,154.4133708970593,6.470588235294116,0.0,0.0,6.470588235294118,6.094697007519313,27.52,1.498122,660.9739559705912
-8.763743923025425,10.0,154.4133708970593,4.351979217143072,0.0,0.0,5.588235294117647,7.037152727762972,41.71,41.667114,742.2788805192965
-8.299815173316459,10.0,154.4133708970593,5.113540663512538,0.0,0.0,6.813725490196079,7.214951371100979,40.09,93.884117,1073.8208850215678
-9.313188579805566,10.0,154.4133708970593,6.1269140700016465,0.0,0.0,6.813725490196079,8.057453899293115,40.19,160.944199,1538.2744536982152
-6.2607339770732,10.0,154.4133708970593,2.682302604524182,0.0,0.0,6.421568627450981,4.756516006840389,38.98,38.93911,786.8832911268962
-10.0,10.0,154.4133708970593,5.735294117647058,0.0,0.0,5.735294117647058,3.9428843792272423,25.0,24.974518,819.7164315588265
-9.676540429259934,10.0,154.4133708970593,3.8432070959266014,0.0,0.0,4.166666666666667,4.493694481461023,32.62,73.412018,892.9690650837882
-6.561248363946578,10.0,154.4133708970593,-0.693653596837736,0.0,0.0,2.745098039215686,3.148788666193621,28.3,78.724518,686.1893516126506
-4.8660173754388545,10.0,154.4133708970593,-2.8790806637768327,0.0,0.0,2.254901960784313,4.173553467446762,27.15,27.10837,716.3206697456831
-4.768383470760319,10.0,154.4133708970593,-3.0747537841416417,0.0,0.0,2.156862745098039,3.561368092669973,25.99,78.724518,560.4914293520685
-7.82684669297087,10.0,154.4133708970593,-0.16334938546050282,0.0,0.0,2.009803921568627,1.472280332431213,25.97,25.930794,718.9812375014994
-0.051918138361960686,10.0,154.4133708970593,-7.987297547912549,0.0,0.0,1.96078431372549,2.544239168023068,26.66,26.61883,712.483572226325
-1.8809338661962984,10.0,154.4133708970593,-6.4523994671370355,0.0,0.0,1.666666666666666,1.472776034366468,33.28,33.229614,649.4720026485737
-6.19917673851382,10.0,154.4133708970593,-2.2812154183489257,0.0,0.0,1.519607843137254,0.0,38.74,38.680256,598.0861221594469
-9.738444578954034,10.0,154.4133708970593,1.5031504613069764,0.0,0.0,1.7647058823529411,0.978467389205602,37.07,37.013145,621.1124108217019
-3.5239432406961573,10.0,154.4133708970593,-5.005468524009726,0.0,0.0,1.4705882352941169,1.215373178130926,36.77,36.714054,613.1337907361649
-7.021097576219351,10.0,154.4133708970593,-1.851451443388493,0.0,0.0,1.127450980392156,1.2112301974601571,33.61,33.558208,628.3697432064923
-9.780877623607779,10.0,154.4133708970593,1.1534266432156226,0.0,0.0,1.372549019607843,1.8242465436849358,31.54,31.491417,654.3143845341799
-9.621671270362697,10.0,154.4133708970593,1.6804947997744613,0.0,0.0,2.058823529411764,3.8449324218705225,28.79,1.498122,651.9898957390416
-9.813657867378916,10.0,154.4133708970593,1.6273833575749954,0.0,0.0,1.8137254901960782,2.5270101396172566,27.51,1.412285,658.8048265559147
-10.0,10.0,154.4133708970593,1.764705882352942,0.0,0.0,1.7647058823529411,1.147686296256213,26.32,1.498122,665.9239700882382
-6.131094806669129,10.0,154.4133708970593,-2.0061600952916567,0.0,0.0,1.8627450980392148,2.607865187532262,28.3,1.498122,749.964769779341
-5.391285121711582,10.0,154.4133708970593,-2.7459697802492027,0.0,0.0,1.8627450980392148,1.215698261587416,26.66,78.728539,566.5623751003544
-2.5105493871769893,10.0,154.4133708970593,-5.72474473047007,0.0,0.0,1.7647058823529411,1.038337979128229,37.9,93.884117,293.8677995377625
-1.2881386043704914,10.0,154.4133708970593,-6.800096689747157,0.0,0.0,1.911764705882352,2.769774319649672,42.19,93.884117,233.71258443243005
-1.5257399101111193,10.0,154.4133708970593,-7.003671854594764,0.0,0.0,1.4705882352941169,0.0,44.64,44.572155,546.2024483228602
-0.9851303568198322,10.0,154.4133708970593,-7.642320623572325,0.0,0.0,1.372549019607843,2.915881581372388,42.22,42.155312,562.7236114266966
-9.8058980092626,10.0,154.4133708970593,1.7666823229880908,0.0,0.0,1.96078431372549,2.0455096625090547,41.96,41.896458,589.0424766581102
-8.270132284420187,10.0,154.4133708970593,0.08385777461626631,0.0,0.0,1.8137254901960782,2.648467785134019,41.44,41.376072,587.2356488362658
-6.308093057560625,10.0,154.4133708970593,-1.9762206679295709,0.0,0.0,1.715686274509804,3.434993404418598,35.9,35.844955,629.1821437039241
-9.877057463652426,10.0,154.4133708970593,1.788822169534777,0.0,0.0,1.911764705882352,0.0,35.96,0.476127,572.1529455225289
-4.498145446745337,10.0,154.4133708970593,-4.080285925803683,0.0,0.0,1.42156862745098,1.0644807512617591,28.77,0.0,797.0685808794926
-4.176365920458381,10.0,154.4133708970593,-4.058928197188678,0.0,0.0,1.7647058823529411,0.36183701737052,27.36,0.0,812.2148537986146
-2.9773757338658315,10.0,154.4133708970593,-5.650075246526326,0.0,0.0,1.372549019607843,1.3319760617319258,22.63,0.0,859.1022125249722
-8.202828499872371,10.0,154.4133708970593,-0.6207009118923352,0.0,0.0,1.176470588235294,2.1679534539290928,20.0,87.561699,708.0740289687662
-0.7943161551930273,10.0,154.4133708970593,-8.519409335003052,0.0,0.0,0.6862745098039209,1.174185604617578,30.05,106.625534,-5.775544790479898
-0.7441465749075045,10.0,154.4133708970593,-8.863696562347398,0.0,0.0,0.39215686274509803,4.26289292370513,40.33,107.296135,-54.57158893632618
-2.4147254214925926,10.0,154.4133708970593,-7.389196147134858,0.0,0.0,0.19607843137254902,0.630260377369853,45.89,0.476127,812.1502799961139
-9.860655336486348,10.0,154.4133708970593,-0.0903250556705153,0.0,0.0,0.049019607843137004,0.0,39.36,0.476127,538.321825140472
-5.4492600859325275,10.0,154.4133708970593,-4.403681090538061,0.0,0.0,0.147058823529411,0.0,37.67,0.476127,719.109886478683
-7.264600845541093,10.0,154.4133708970593,-2.3922618995569476,0.0,0.0,0.34313725490196,1.507193619393969,33.92,1.498122,676.481064520114
-9.952061466678694,10.0,154.4133708970593,0.5893163686394782,0.0,0.0,0.637254901960784,0.9435791510420071,30.97,1.498122,619.1477495761357
-9.964989668851496,10.0,154.4133708970593,0.8963622178711024,0.0,0.0,0.931372549019607,0.752834124614571,30.76,30.710836,647.4851762381196
-9.902607014230764,10.0,154.4133708970593,0.29476387697586226,0.0,0.0,0.39215686274509803,0.7357981586857241,28.55,28.50456,652.1629097431587
-7.645304106626421,10.0,154.4133708970593,-2.354695893373579,0.0,0.0,0.0,1.544861980984337,27.23,0.997854,715.948951842932
-10.0,10.0,154.4133708970593,0.0,0.0,0.0,0.0,0.0,28.97,0.997854,636.7802253823559
-3.0032225993183905,10.0,154.4133708970593,-6.9967774006816095,0.0,0.0,0.0,1.7051183762856508,30.93,1.498122,823.1085242323742
-4.604344160778837,10.0,154.4133708970593,-5.395655839221163,0.0,0.0,0.0,0.0,38.19,1.498122,742.5569711650465
-7.431522553957754,10.0,154.4133708970593,-2.5684774460422464,0.0,0.0,0.0,1.324537118986773,42.86,1.507511,604.093160716566
-3.2222897005607134,10.0,154.4133708970593,-6.777710299439287,0.0,0.0,0.0,0.0,45.23,80.472099,235.31948801619694
-8.614500591385776,10.0,154.4133708970593,-0.6011856831240276,0.0,0.0,0.7843137254901961,0.0,43.64,78.728539,503.21294907420906
-10.0,10.0,154.4133708970593,0.0,0.0,0.0,0.0,0.0,42.09,78.728539,505.5802253823559
-5.973440981546224,10.0,154.4133708970593,-3.6834217635518165,0.0,0.0,0.34313725490196,3.0087874249089754,41.69,41.624195,524.1280051083692
-3.966995392386524,10.0,154.4133708970593,-5.24869088212328,0.0,0.0,0.7843137254901961,0.0,36.0,80.472099,361.29521896981913
-10.0,10.0,154.4133708970593,1.2745098039215677,0.0,0.0,1.274509803921568,1.271912829362119,6.07,198.987396,1119.3916124411792
-4.456328326783185,10.0,154.4133708970593,-4.22014226145211,0.0,0.0,1.3235294117647058,0.477461022190544,21.96,134.120178,262.61302403491766
-1.152246901781942,10.0,154.4133708970593,-6.49481192174747,0.0,0.0,2.352941176470588,0.268415900335511,19.26,134.120178,33.20261903274297
1.932967216622737,10.0,154.4133708970593,-9.236888785250189,0.0,0.0,2.6960784313725488,1.191966527601811,10.04,107.296135,-45.19524984494217
-1.728092341441318,10.0,154.4133708970593,-4.007201776205741,0.0,0.0,4.264705882352941,3.763090214076441,7.11,7.098981,885.7464395622573
-5.85744846134741,10.0,154.4133708970593,0.5143112064454485,0.0,0.0,4.656862745098039,4.814241579193873,7.2,134.120178,953.2861070165128
3.6460221253554543,10.0,154.4133708970593,-9.724453497904474,0.0,0.0,3.92156862745098,3.405361800261311,30.09,107.296135,-7.207244178079236
-3.18383924722841,10.0,154.4133708970593,-3.6789058508108052,0.0,0.0,3.1372549019607843,1.3507936591848049,36.14,36.081009,678.6776398742638
-9.831257020416986,10.0,154.4133708970593,2.184198196887575,0.0,0.0,2.352941176470588,0.0,39.95,39.884655,620.8374989511802
-1.2371314169593801,10.0,154.4133708970593,-6.998162700687679,0.0,0.0,1.7647058823529411,5.704603420457065,39.29,39.226128,603.3625061480212
-3.8581738207390734,10.0,154.4133708970593,-4.0830026498491625,0.0,0.0,2.058823529411764,0.0,39.82,80.472099,444.2799503846018
-9.728886476479708,10.0,154.4133708970593,5.023004123538531,0.0,0.0,5.294117647058823,4.557251123821686,32.72,32.666309,772.2340646797237
-9.781924535493289,10.0,154.4133708970593,7.379963751179563,0.0,0.0,7.598039215686274,8.192438029199067,19.9,19.867222,878.4393053226767
-9.50420664363193,10.0,154.4133708970593,5.582638016180949,0.0,0.0,6.078431372549019,6.1741219163466665,16.8,16.773069,860.4475264167656
-6.307552349268546,10.0,154.4133708970593,4.395787643386193,0.0,0.0,8.088235294117647,7.974893226769032,16.01,15.984442,895.7605249005898
-8.157507427916666,10.0,154.4133708970593,7.128095663210786,0.0,0.0,8.970588235294118,10.0,16.14,16.113197,909.6744651519421
-4.2967166532319006,10.0,154.4133708970593,2.826128417937783,0.0,0.0,8.529411764705882,8.685556306954844,17.4,17.371244,900.810721939452
1.500931283993308,10.0,154.4133708970593,-4.736225401640366,0.0,0.0,6.764705882352942,6.9329610196637335,24.24,24.200644,848.2430948574981
-5.280886588728321,10.0,154.4133708970593,4.153435608336164,0.0,0.0,8.872549019607842,10.0,34.93,34.872585,886.8598931318052
-9.244385492956358,10.0,154.4133708970593,8.214973728250477,0.0,0.0,8.970588235294118,8.11806576926851,36.85,36.789162,888.0466192812648
-10.0,10.0,154.4133708970593,8.529411764705884,0.0,0.0,8.529411764705882,8.225337473557836,37.39,37.328327,870.9688968529442
-9.325225284443993,10.0,154.4133708970593,7.854637049149876,0.0,0.0,8.529411764705882,8.278784729917998,37.04,36.979614,871.5353270342118
-0.8519315459379854,10.0,154.4133708970593,-0.765715512885544,0.0,0.0,8.382352941176471,8.873679942286882,37.17,37.109711,866.3984484284416
-3.0437127158157766,10.0,154.4133708970593,0.24959506875695325,0.0,0.0,7.205882352941177,6.503188101378996,34.65,34.593616,829.6499757434109
-9.731128522100102,10.0,154.4133708970593,5.564461855433436,0.0,0.0,5.833333333333334,6.351411058596863,34.63,34.577522,781.8965468864399
-5.391340194210324,10.0,154.4133708970593,-0.9321892175543827,0.0,0.0,3.676470588235294,3.8793007584741668,30.56,30.51368,733.2763455633836
-9.93274475345125,10.0,154.4133708970593,1.991568282863014,0.0,0.0,2.058823529411764,0.0,27.93,27.887608,704.5987399961793
-10.0,10.0,154.4133708970593,1.2745098039215677,0.0,0.0,1.274509803921568,0.0,26.03,25.991148,699.3061983235324
-10.0,10.0,154.4133708970593,0.6372549019607838,0.0,0.0,0.637254901960784,0.0,25.0,24.962446,692.3876664607873
-4.158640884533485,10.0,154.4133708970593,-5.743319899780241,0.0,0.0,0.09803921568627401,0.0,25.04,25.002682,678.7494565551602
-9.205373926479709,10.0,154.4133708970593,-0.7946260735202912,0.0,0.0,0.0,0.065421523493741,25.18,25.142168,674.7102876759693
-5.701470587145375,10.0,154.4133708970593,-4.102450981482076,0.0,0.0,0.19607843137254902,1.2423096053766811,26.3,26.260729,668.7981954799477
