p_DA,p_H,p_IM,p_IM_abs,xi,h_H,E_RE,z_on,z_sb,z_off,z_su,lambda_DA_RE,lambda_IM
0.6040685481809902,9.55234052313336,-6.087781620333958,9.205334031719035,0.0,147.84684581682004,4.068627450980392,1.0,0.0,0.0,0.0,70.63,51.498997
-4.239329962552265,7.0613966512380895,0.7073450760200579,9.205334031719035,0.0,111.30825732818343,3.5294117647058822,1.0,0.0,0.0,0.0,70.38,52.424648
-6.986249099438327,6.540585608634127,4.710369373157141,9.205334031719035,0.0,103.6687032696791,4.264705882352941,1.0,0.0,0.0,0.0,67.51,52.424648
-8.477592458817005,8.569219542324303,3.6828827204142702,9.205334031719035,0.0,133.4258653372417,3.774509803921568,1.0,0.0,0.0,0.0,64.03,55.0998
-2.3258301009041125,9.419561442401024,-2.1427509493400487,9.205334031719035,0.0,145.8991663666657,4.950980392156863,1.0,0.0,0.0,0.0,63.84,54.480911
3.391002910542481,9.806490473284775,-7.658277697552746,9.205334031719035,0.0,151.57486255287137,5.53921568627451,1.0,0.0,0.0,0.0,66.56,52.999329
1.2936134308020026,9.178252858426177,-6.991474132365434,9.205334031719035,0.0,142.35951412957056,3.480392156862745,1.0,0.0,0.0,0.0,66.0,52.999329
-2.773929042099086,6.764164795057194,-1.1961181058992842,9.205334031719035,0.0,106.94829056970161,2.794117647058823,1.0,0.0,0.0,0.0,69.33,70.499664
-5.3769069563176926,7.05989088728175,2.042506265114374,9.205334031719035,0.0,111.28616992180608,3.725490196078431,1.0,0.0,0.0,0.0,71.45,71.955795
-0.7483221781384284,6.987567617869823,-2.5137552436529638,9.205334031719035,0.0,110.22529086748015,3.725490196078431,1.0,0.0,0.0,0.0,72.82,72.818489
-5.952760110524512,10.0,3.4527601105245154,9.205334031719035,0.0,154.41337089705925,7.5,1.0,0.0,0.0,0.0,68.14,68.13932
6.095604231964696,10.0,-8.69364344765097,9.205334031719035,0.0,154.41337089705925,7.401960784313726,1.0,0.0,0.0,0.0,58.08,58.079037
1.214962744487753,10.0,-5.381629411154419,9.205334031719035,0.0,154.41337089705934,5.833333333333334,1.0,0.0,0.0,0.0,55.74,57.564636
1.3239984547338342,10.0,-6.569096493949521,9.205334031719035,0.0,154.41337089705934,4.754901960784313,1.0,0.0,0.0,0.0,53.83,55.998661
-0.2730588077878835,10.0,-5.707333349074862,9.205334031719035,0.0,154.4133708970593,4.019607843137255,1.0,0.0,0.0,0.0,52.64,54.499664
1.2820331586421025,10.0,-8.880072374328378,9.205334031719035,0.0,154.41337089705934,2.401960784313725,1.0,0.0,0.0,0.0,51.46,51.461525
-0.2978986962129131,10.0,-8.57465032339493,9.205334031719035,0.0,154.41337089705934,1.127450980392156,1.0,0.0,0.0,0.0,51.12,54.071106
0.234745796424912,10.0,-9.20533403171903,9.205334031719035,0.0,154.41337089705934,1.029411764705882,1.0,0.0,0.0,0.0,50.69,54.585522
-1.5662391839243008,10.0,-7.404349051369817,9.205334031719035,0.0,154.41337089705945,1.029411764705882,1.0,0.0,0.0,0.0,50.82,54.585522
0.09235844699987678,10.0,-8.327652564646936,9.205334031719035,0.0,154.41337089705934,1.7647058823529411,1.0,0.0,0.0,0.0,51.47,54.702068
1.1236757424874213,10.0,-9.113871820918794,9.205334031719035,0.0,154.41337089705934,2.009803921568627,1.0,0.0,0.0,0.0,53.97,56.645859
-3.4761589900516556,10.0,-3.2885468923012855,9.205334031719035,0.0,154.41337089705954,3.235294117647059,1.0,0.0,0.0,0.0,56.09,63.854355
-9.55000551884272,10.0,3.8147114011956615,9.205334031719035,0.0,154.41337089705934,4.264705882352941,1.0,0.0,0.0,0.0,66.59,94.002518
1.2839740676472218,10.0,-5.940836812745257,9.205334031719035,0.0,154.41337089705925,5.3431372549019605,1.0,0.0,0.0,0.0,68.22,94.002518
-0.3685532507443643,9.625491608699123,-3.472624632464562,9.205334031719035,0.0,148.91986775165424,5.784313725490197,1.0,0.0,0.0,0.0,67.49,53.801842
-1.4608355061725504,7.89901107379943,1.012804824529983,9.205334031719035,0.0,123.59486444263011,7.450980392156863,1.0,0.0,0.0,0.0,66.09,66.091522
-3.1449801611619668,7.779813846862247,2.3749702358683473,9.205334031719035,0.0,121.84641138706986,7.009803921568627,1.0,0.0,0.0,0.0,63.73,63.73111
-7.76059666231712,8.503670487464433,5.384377155244845,9.205334031719035,0.0,132.4643543339763,6.127450980392157,1.0,0.0,0.0,0.0,60.21,60.211929
2.155440061523901,9.306893290182309,-6.315274528176799,9.205334031719035,0.0,144.24648551096965,5.147058823529411,1.0,0.0,0.0,0.0,57.84,57.84214
4.510022089511235,9.816309895446025,-7.120449632016084,9.205334031719035,0.0,151.7188994497257,7.205882352941177,1.0,0.0,0.0,0.0,56.97,56.971386
7.972919277508844,9.533774600514144,-8.192968387826907,9.205334031719035,0.0,147.5745102519166,9.313725490196079,1.0,0.0,0.0,0.0,57.68,57.681385
6.430908006112363,8.887897502329846,-6.103119233932404,9.205334031719035,0.0,138.1004158048045,9.215686274509805,1.0,0.0,0.0,0.0,61.57,61.571644
-0.9451521371155511,7.7503551648091715,2.4104832468161845,9.205334031719035,0.0,121.41429460069847,9.215686274509805,1.0,0.0,0.0,0.0,68.2,68.201424
-2.053164400075161,8.526783854416498,2.9381452515410142,9.205334031719035,0.0,132.80339441158583,9.411764705882351,1.0,0.0,0.0,0.0,62.53,62.53215
-1.437448005964301,10.0,1.3394087902780303,9.205334031719035,0.0,154.41337089705925,9.901960784313726,1.0,0.0,0.0,0.0,57.86,59.735023
3.5315976534259104,10.0,-3.5806172612690457,9.205334031719035,0.0,154.41337089705934,9.950980392156865,1.0,0.0,0.0,0.0,54.41,56.645859
7.241292380125415,10.0,-7.339331595811689,9.205334031719035,0.0,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,53.83,56.101971
8.300119758657623,10.0,-8.398158974343897,9.205334031719035,0.0,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,51.99,55.101276
7.653457954131679,10.0,-8.045614816876778,9.205334031719035,0.0,154.41337089705934,9.607843137254902,1.0,0.0,0.0,0.0,46.86,53.00209
8.256336617607502,10.0,-8.795552303882012,9.205334031719035,0.0,154.41337089705934,9.46078431372549,1.0,0.0,0.0,0.0,47.17,47.162357
7.800085714764381,10.0,-8.53537983241144,9.205334031719035,0.0,154.41337089705934,9.264705882352942,1.0,0.0,0.0,0.0,45.47,45.462582
6.75573038357566,10.0,-7.785142148281542,9.205334031719035,0.0,154.41337089705934,8.970588235294118,1.0,0.0,0.0,0.0,45.43,45.422398
7.132405722209896,10.0,-10.416719447700093,10.416719447700096,1.211385415981061,154.41337089705934,6.715686274509803,1.0,0.0,0.0,0.0,46.82,46.812756
5.3963142091186445,10.0,-9.464941660099036,9.464941660099042,0.2596076283800066,154.41337089705934,5.931372549019608,1.0,0.0,0.0,0.0,45.08,45.0728
5.479843835640598,10.0,-9.20533403171903,9.205334031719035,0.0,154.41337089705934,6.2745098039215685,1.0,0.0,0.0,0.0,53.75,48.421448
-1.3093228789080378,10.0,-1.6318535916801968,9.205334031719035,0.0,154.41337089705954,7.058823529411765,1.0,0.0,0.0,0.0,57.36,57.350281
-9.50141237314369,10.0,6.31513786333977,9.205334031719035,0.0,154.41337089705934,6.813725490196079,1.0,0.0,0.0,0.0,69.07,69.058495
1.6146682220895272,10.0,-5.291138810324817,9.205334031719035,0.0,154.41337089705925,6.323529411764706,1.0,0.0,0.0,0.0,70.06,53.491299
4.171995230747546,9.646949708957674,-8.62286650833267,9.205334031719035,0.0,149.23462743128465,5.196078431372549,1.0,0.0,0.0,0.0,67.42,53.491299
0.25475928366902956,8.087028545536803,-5.057474103715637,9.205334031719035,0.0,126.35281218524973,3.284313725490196,1.0,0.0,0.0,0.0,65.73,68.888382
0.21253848932368413,10.0,-7.565479665794273,9.205334031719035,0.0,154.41337089705934,2.6470588235294117,1.0,0.0,0.0,0.0,66.31,68.789261
-9.482107774536377,2.7277541349742043,9.205334031719037,9.205334031719035,0.0,47.36601970164274,2.450980392156862,1.0,0.0,0.0,0.0,65.21,267.757874
-5.029594278920041,1.5,6.225672710292592,9.205334031719035,0.0,24.544595105156553,2.6960784313725488,1.0,0.0,0.0,0.0,64.63,267.757874
-8.482328920629321,1.5,9.531348528472463,9.531348528472462,0.32601449675342664,24.544595105156553,2.549019607843137,1.0,0.0,0.0,0.0,64.57,267.757874
-3.8982787819932145,1.5,3.917886625130471,9.205334031719035,0.0,24.544595105156553,1.519607843137254,1.0,0.0,0.0,0.0,64.57,267.757874
-0.4597279206135543,8.186104527286153,-6.942062881182402,9.205334031719035,0.0,127.80611531547754,0.7843137254901961,1.0,0.0,0.0,0.0,63.78,93.762138
-0.884632252259431,8.904090585645761,-7.627301470641232,9.205334031719035,0.0,138.33794520653777,0.39215686274509803,1.0,0.0,0.0,0.0,66.68,66.6689
0.562430205896673,8.490989228135776,-8.66126257128735,9.205334031719035,0.0,132.27833837377926,0.39215686274509803,1.0,0.0,0.0,0.0,65.37,65.35891
0.9647649951265684,10.0,-9.543196367675584,9.543196367675584,0.33786233595654913,154.41337089705925,1.42156862745098,1.0,0.0,0.0,0.0,56.57,52.542965
-6.417835727370774,10.0,-2.0135368216488345,9.205334031719035,0.0,154.41337089705925,1.5686274509803921,1.0,0.0,0.0,0.0,55.68,52.542965
-6.732449229380838,10.0,-1.8950017510113193,9.205334031719035,0.0,154.41337089705934,1.372549019607843,1.0,0.0,0.0,0.0,54.28,52.912655
-0.5888906124545734,10.0,-8.136599583623859,9.205334031719035,0.0,154.41337089705934,1.274509803921568,1.0,0.0,0.0,0.0,52.62,52.611275
0.343595692417054,10.0,-8.28477216300529,9.205334031719035,0.0,154.41337089705934,2.058823529411764,1.0,0.0,0.0,0.0,51.46,51.451305
0.6269026591700104,10.0,-9.20533403171903,9.205334031719035,0.0,154.41337089705934,1.42156862745098,1.0,0.0,0.0,0.0,51.31,48.65379
-0.41044694056741793,10.0,-8.609160902569837,9.205334031719035,0.0,154.41337089705934,0.980392156862745,1.0,0.0,0.0,0.0,50.47,48.65379
0.1416471119735907,10.0,-9.259294170797121,9.259294170797126,0.05396013907809194,154.41337089705934,0.8823529411764699,1.0,0.0,0.0,0.0,50.03,48.65379
-0.5478205477783789,10.0,-7.834532393398092,9.205334031719035,0.0,154.41337089705934,1.617647058823529,1.0,0.0,0.0,0.0,50.1,48.65379
1.6563144238758927,10.0,-9.20533403171903,9.205334031719035,0.0,154.41337089705934,2.450980392156862,1.0,0.0,0.0,0.0,50.72,48.65379
1.4401966434339606,10.0,-8.45000056500259,9.205334031719035,0.0,154.41337089705934,2.9901960784313717,1.0,0.0,0.0,0.0,52.56,48.65379
-1.6061837252927629,10.0,-5.30558098058959,9.205334031719035,0.0,154.41337089705934,3.088235294117647,1.0,0.0,0.0,0.0,53.98,49.997322
-9.568330947431996,10.0,4.078134869000623,9.205334031719035,0.0,154.41337089705934,4.509803921568627,1.0,0.0,0.0,0.0,55.29,50.206284
1.7584208473511058,10.0,-5.974107121860904,9.205334031719035,0.0,154.41337089705925,5.784313725490197,1.0,0.0,0.0,0.0,56.66,52.277172
8.436823530151969,9.975059575538165,-10.323647811572487,10.323647811572487,1.1183137798534517,154.04753049558545,8.088235294117647,1.0,0.0,0.0,0.0,55.93,52.277172
-0.4172575922816577,9.666275272575561,-0.719605915588021,9.205334031719035,0.0,149.51810584455282,8.529411764705882,1.0,0.0,0.0,0.0,55.89,62.110538
-4.189541449129027,9.213048290777978,2.6235519818804605,9.205334031719035,0.0,142.86991341970764,7.647058823529411,1.0,0.0,0.0,0.0,56.53,62.110538
-6.421009641178599,8.21564288072274,5.754386368298996,9.205334031719035,0.0,128.2394007672409,7.549019607843137,1.0,0.0,0.0,0.0,56.05,56.046562
2.9446357860919097,4.907646020576195,-1.8228700419622221,9.205334031719035,0.0,79.7158120351386,6.029411764705882,1.0,0.0,0.0,0.0,55.64,55.636669
1.8414241052029716,9.896690171431038,-6.493016237418322,9.205334031719035,0.0,152.89796328169587,5.245098039215686,1.0,0.0,0.0,0.0,55.66,55.656765
1.8670363080108823,10.0,-8.092526504089314,9.205334031719035,0.0,154.41337089705934,3.774509803921568,1.0,0.0,0.0,0.0,55.59,55.58577
-1.9527918925484826,7.232130973073713,-1.70090770797621,9.205334031719035,0.0,113.81268594932763,3.5784313725490193,1.0,0.0,0.0,0.0,62.37,85.395287
-4.200138468098552,8.30947537982307,-0.28580749995981236,9.205334031719035,0.0,129.6157894968989,3.823529411764705,1.0,0.0,0.0,0.0,65.98,72.995422
-1.7650262855326826,8.364546442187914,-3.9524613331258194,9.205334031719035,0.0,130.42360331722801,2.6470588235294117,1.0,0.0,0.0,0.0,64.96,72.995422
-3.3762085060934464,10.0,-4.859085611553608,9.205334031719035,0.0,154.41337089705925,1.7647058823529411,1.0,0.0,0.0,0.0,55.08,60.996063
-2.388514103729409,10.0,-6.435015308035297,9.205334031719035,0.0,154.41337089705925,1.176470588235294,1.0,0.0,0.0,0.0,54.18,56.934658
-5.661824353508021,10.0,-3.3087638817860965,9.205334031719035,0.0,154.41337089705934,1.029411764705882,1.0,0.0,0.0,0.0,53.99,54.496746
-0.20643067416331995,10.0,-9.205334031719033,9.205334031719035,0.0,154.41337089705934,0.588235294117647,1.0,0.0,0.0,0.0,52.71,52.705814
-0.010352242790773403,10.0,-9.20533403171903,9.205334031719035,0.0,154.41337089705934,0.7843137254901961,1.0,0.0,0.0,0.0,50.92,49.186916
-0.2969161554452544,10.0,-8.918770119064549,9.205334031719035,0.0,154.41337089705934,0.7843137254901961,1.0,0.0,0.0,0.0,50.04,52.50087
-1.3470963157590745,10.0,-8.21172721365269,9.205334031719035,0.0,154.41337089705937,0.44117647058823495,1.0,0.0,0.0,0.0,48.67,52.50087
-0.33095646478968627,10.0,-9.374925888151491,9.374925888151497,0.1695918564324616,154.41337089705934,0.294117647058823,1.0,0.0,0.0,0.0,48.1,52.50087
-4.396080044007473,10.0,-5.113723877561155,9.205334031719035,0.0,154.41337089705934,0.490196078431372,1.0,0.0,0.0,0.0,48.05,52.301285
-0.6852265433688736,10.0,-8.432420515454512,9.205334031719035,0.0,154.41337089705934,0.8823529411764699,1.0,0.0,0.0,0.0,48.5,52.231628
-1.2283956414076014,10.0,-6.908859260553184,9.205334031719035,0.0,154.41337089705934,1.8627450980392148,1.0,0.0,0.0,0.0,49.07,52.231628
-5.045902497592614,10.0,-2.3560582867211117,9.205334031719035,0.0,154.41337089705934,2.598039215686274,1.0,0.0,0.0,0.0,49.21,52.231628
-9.86063229133529,10.0,1.7723969972176428,9.205334031719035,0.0,154.41337089705934,1.911764705882352,1.0,0.0,0.0,0.0,49.68,52.231628
-4.013087959415682,10.0,-4.320245373917652,9.205334031719035,0.0,154.41337089705934,1.666666666666666,1.0,0.0,0.0,0.0,51.47,52.470062
-5.880967881192809,10.0,-2.5504046678267986,9.205334031719035,0.0,154.41337089705934,1.5686274509803921,1.0,0.0,0.0,0.0,55.28,56.854286
-4.726493933939945,9.848562867419673,-3.3083434432836496,9.205334031719035,0.0,152.1920044778145,1.8137254901960782,1.0,0.0,0.0,0.0,54.1,56.854286
-4.346305516454805,9.382214311617865,-3.565320559868943,9.205334031719035,0.0,145.35133730543566,1.4705882352941169,1.0,0.0,0.0,0.0,53.87,56.854286
-8.16772556622893,10.0,0.5696863505426537,9.205334031719035,0.0,154.41337089705934,2.401960784313725,1.0,0.0,0.0,0.0,54.27,56.854286
-5.966708969302166,10.0,0.4765128908707936,9.205334031719035,0.0,154.41337089705934,4.509803921568627,1.0,0.0,0.0,0.0,52.14,55.000401
-1.8947765529349496,10.0,-3.546399917653286,9.205334031719035,0.0,154.41337089705934,4.5588235294117645,1.0,0.0,0.0,0.0,50.97,53.265732
1.0824592400615067,10.0,-7.45500825966935,9.205334031719035,0.0,154.41337089705934,3.627450980392157,1.0,0.0,0.0,0.0,51.05,52.301285
-3.0414783942697508,10.0,-4.507541213573387,9.205334031719035,0.0,154.41337089705934,2.450980392156862,1.0,0.0,0.0,0.0,52.19,52.74868
-9.029923382455072,10.0,0.794629264808016,9.205334031719035,0.0,154.41337089705934,1.7647058823529411,1.0,0.0,0.0,0.0,54.06,57.919201
-1.880539623151087,9.70658527038529,-6.306437804096948,9.205334031719035,0.0,150.1093959328465,1.519607843137254,1.0,0.0,0.0,0.0,56.03,57.919201
-5.840275747373529,10.0,-2.5910968016460787,9.205334031719035,0.0,154.41337089705934,1.5686274509803921,1.0,0.0,0.0,0.0,53.35,54.724461
-8.292171164381893,10.0,0.007857438891696544,9.205334031719035,0.0,154.41337089705934,1.715686274509804,1.0,0.0,0.0,0.0,51.66,54.299835
-7.479238884540763,8.732995875583361,1.0991841854279905,9.205334031719035,0.0,135.8282302048922,2.352941176470588,1.0,0.0,0.0,0.0,49.9,53.000507
-3.021590738414625,10.0,-5.017624947859884,9.205334031719035,0.0,154.41337089705934,1.96078431372549,1.0,0.0,0.0,0.0,49.46,51.714577
-4.523555954156276,10.0,-4.447032281137842,9.205334031719035,0.0,154.41337089705934,1.029411764705882,1.0,0.0,0.0,0.0,48.04,51.714577
0.1840065223817154,10.0,-9.007535934146421,9.205334031719035,0.0,154.41337089705934,1.176470588235294,1.0,0.0,0.0,0.0,48.5,50.498299
-0.24402295605517738,10.0,-7.354016259631098,9.205334031719035,0.0,154.41337089705934,2.401960784313725,1.0,0.0,0.0,0.0,47.55,51.626167
0.20161742479769534,10.0,-7.652597816954558,9.205334031719035,0.0,154.41337089705934,2.549019607843137,1.0,0.0,0.0,0.0,47.1,51.626167
-2.5830564407317347,10.0,-4.083610225934932,9.205334031719035,0.0,154.41337089705934,3.333333333333333,1.0,0.0,0.0,0.0,46.74,51.626167
0.68698848743451,10.0,-7.500713977630589,9.205334031719035,0.0,154.41337089705934,3.186274509803921,1.0,0.0,0.0,0.0,47.12,51.626167
1.6806421979984645,10.0,-9.523779452900426,9.523779452900431,0.31844542118139607,154.41337089705934,2.156862745098039,1.0,0.0,0.0,0.0,47.39,51.626167
-0.7200269233044376,10.0,-6.730953468852425,9.205334031719035,0.0,154.41337089705934,2.549019607843137,1.0,0.0,0.0,0.0,47.93,51.626167
-9.552317362241665,10.0,3.130748734790685,9.205334031719035,0.0,154.41337089705934,3.5784313725490193,1.0,0.0,0.0,0.0,48.34,51.498917
3.3310305071330633,10.0,-10.683971683603652,10.683971683603657,1.4786376518846218,154.41337089705934,2.6470588235294117,1.0,0.0,0.0,0.0,48.89,51.498917
-1.6686357253414599,10.0,-5.978423098187952,9.205334031719035,0.0,154.41337089705934,2.352941176470588,1.0,0.0,0.0,0.0,49.86,51.40649
-9.727722011632462,10.0,1.590467109671677,9.205334031719035,0.0,154.41337089705934,1.8627450980392148,1.0,0.0,0.0,0.0,50.54,52.798241
-10.0,10.0,2.6960784313725488,9.205334031719035,0.0,154.41337089705934,2.6960784313725488,1.0,0.0,0.0,0.0,51.11,53.998447
-8.369194631951183,10.0,1.555469141755104,9.205334031719035,0.0,154.41337089705934,3.186274509803921,1.0,0.0,0.0,0.0,50.73,53.998447
-6.352085168629405,10.0,-0.6086991450960857,9.205334031719035,0.0,154.41337089705934,3.0392156862745088,1.0,0.0,0.0,0.0,50.43,53.998447
-4.272317957465984,10.0,-2.198270277828134,9.205334031719035,0.0,154.41337089705934,3.5294117647058822,1.0,0.0,0.0,0.0,50.28,50.278618
1.9641662014820729,10.0,-9.121028946580113,9.205334031719035,0.0,154.41337089705934,2.84313725490196,1.0,0.0,0.0,0.0,50.58,48.012161
0.9540581875882062,10.0,-9.434450344450951,9.434450344450958,0.22911631273192334,154.41337089705934,1.519607843137254,1.0,0.0,0.0,0.0,51.61,48.012161
-10.0,10.0,0.539215686274509,9.205334031719035,0.0,154.41337089705934,0.539215686274509,1.0,0.0,0.0,0.0,53.43,55.599163
-1.1144833833934555,9.310303539403597,-7.803663293265043,9.205334031719035,0.0,144.29650899578047,0.39215686274509803,1.0,0.0,0.0,0.0,58.05,58.998848
-6.049902697060648,10.0,-3.7540188715667995,9.205334031719035,0.0,154.41337089705925,0.19607843137254902,1.0,0.0,0.0,0.0,57.94,57.937954
-1.5895395204015905,10.0,-8.06732322469645,9.205334031719035,0.0,154.41337089705934,0.34313725490196,1.0,0.0,0.0,0.0,54.69,55.240173
-6.391944541566326,8.587759451941745,-1.7546384397871826,9.205334031719035,0.0,133.69781932856662,0.44117647058823495,1.0,0.0,0.0,0.0,51.94,48.498405
-3.165634561290858,10.0,-6.34416936027777,9.205334031719035,0.0,154.41337089705934,0.490196078431372,1.0,0.0,0.0,0.0,51.04,46.979397
-3.0204948067468527,10.0,-6.244211075606089,9.205334031719035,0.0,154.41337089705934,0.735294117647058,1.0,0.0,0.0,0.0,49.46,46.979397
-0.06584030246351347,10.0,-8.659649893614919,9.205334031719035,0.0,154.41337089705934,1.274509803921568,1.0,0.0,0.0,0.0,50.18,50.178154
-0.6196850282833543,10.0,-8.007765952108803,9.205334031719035,0.0,154.41337089705934,1.372549019607843,1.0,0.0,0.0,0.0,50.05,46.463684
0.7677688550313903,10.0,-9.395219835423548,9.395219835423553,0.18988580370451835,154.41337089705934,1.372549019607843,1.0,0.0,0.0,0.0,49.82,45.947975
0.7691978754832025,10.0,-9.20057042450281,9.205334031719035,0.0,154.41337089705945,1.5686274509803921,1.0,0.0,0.0,0.0,50.0,45.947975
0.0544024105957952,10.0,-8.142637704713444,9.205334031719035,0.0,154.41337089705934,1.911764705882352,1.0,0.0,0.0,0.0,50.56,46.979397
2.682088378527855,10.0,-10.378166809900405,10.37816680990041,1.1728327781813757,154.41337089705934,2.30392156862745,1.0,0.0,0.0,0.0,52.13,46.979397
-2.1932324388323394,10.0,-5.012649914108838,9.205334031719035,0.0,154.41337089705934,2.794117647058823,1.0,0.0,0.0,0.0,53.65,48.012161
-9.238624035077907,10.0,5.366075015470064,9.205334031719035,0.0,154.41337089705934,6.127450980392157,1.0,0.0,0.0,0.0,60.67,49.561977
2.9958629497423512,10.0,-4.466451185036464,9.205334031719035,0.0,154.41337089705925,8.529411764705882,1.0,0.0,0.0,0.0,62.38,48.012161
7.1179330872865485,9.81594009369719,-7.473088867258247,9.205334031719035,0.0,151.7134749863022,9.46078431372549,1.0,0.0,0.0,0.0,61.09,48.012161
-3.3252986915351164,8.53523774324136,4.692021732607483,9.205334031719035,0.0,132.9274008849494,9.901960784313726,1.0,0.0,0.0,0.0,60.0,48.529213
-5.544400078804092,8.424423215224044,7.070957255736914,9.205334031719035,0.0,131.30191004853546,9.950980392156865,1.0,0.0,0.0,0.0,54.96,48.012161
-6.555379179720995,4.9731595955871555,11.533199976290703,11.533199976290703,2.327865944571668,80.67680259970062,9.950980392156865,1.0,0.0,0.0,0.0,54.23,47.496449
7.9829889349577785,10.0,-8.081028150644054,9.205334031719035,0.0,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,53.8,47.496449
10.0,10.0,-10.049019607843135,10.04901960784314,0.8436855761241056,154.41337089705934,9.950980392156865,1.0,0.0,0.0,0.0,54.09,48.099232
10.0,10.0,-10.0,10.0,0.7946659682809649,154.41337089705934,10.0,1.0,0.0,0.0,0.0,54.01,48.099232
8.792484172605647,10.0,-8.792484172605647,9.205334031719035,0.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,54.52,48.099232
9.78525558637914,9.874561879991997,-9.659817466371138,9.65981746637114,0.4544834346521043,152.5733728547616,10.0,1.0,0.0,0.0,0.0,55.5,49.499023
4.708174536010434,10.0,-4.708174536010434,9.205334031719035,0.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,54.2,55.897877
7.771177716545693,10.0,-7.771177716545693,9.205334031719035,0.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,52.96,48.099232
8.897054811478991,10.0,-8.897054811478991,9.205334031719035,0.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,52.18,48.099232
0.12740635065974537,6.758416676154399,3.114176973185856,9.205334031719035,0.0,106.86397387612104,10.0,1.0,0.0,0.0,0.0,51.66,48.012161
-0.06187689935927487,10.0,0.06187689935927487,9.205334031719035,0.0,154.41337089705925,10.0,1.0,0.0,0.0,0.0,38.52,38.519035
-9.117857845828869,10.0,9.117857845828869,9.205334031719035,0.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,32.51,32.50864
-6.228556659575596,10.0,6.130517443889321,9.205334031719035,0.0,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,34.49,34.490288
7.179941560114678,10.0,-7.277980775800952,9.205334031719035,0.0,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,36.71,36.70998
6.496926278351574,10.0,-6.643985101880987,9.205334031719035,0.0,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,38.42,38.420631
5.679885759376409,10.0,-5.826944582905822,9.205334031719035,0.0,154.41337089705934,9.852941176470587,1.0,0.0,0.0,0.0,39.39,39.390488
6.823072558283901,10.0,-7.215229421028998,9.205334031719035,0.0,154.41337089705934,9.607843137254902,1.0,0.0,0.0,0.0,39.82,39.820496
6.449572167888647,10.0,-6.9397682463200185,9.205334031719035,0.0,154.41337089705934,9.509803921568627,1.0,0.0,0.0,0.0,41.72,41.720028
2.159485260406017,10.0,-2.355563691778565,9.205334031719035,0.0,154.41337089705934,9.803921568627452,1.0,0.0,0.0,0.0,51.38,47.470863
-8.915475482380646,10.0,8.817436266694372,9.205334031719035,0.0,154.41337089705934,9.901960784313726,1.0,0.0,0.0,0.0,55.25,55.249832
2.0519993085633796,10.0,-2.0519993085633743,9.205334031719035,0.0,154.41337089705925,10.0,1.0,0.0,0.0,0.0,55.07,55.070328
9.205334031719033,10.0,-9.205334031719033,9.205334031719035,0.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,54.83,54.830544
-1.8037992366931697,9.343556590079594,2.460242646613576,9.205334031719035,0.0,144.7842837499011,10.0,1.0,0.0,0.0,0.0,54.55,54.550568
1.6521545458568436,9.62885350394654,-1.2810080498033845,9.205334031719035,0.0,148.96918195273813,10.0,1.0,0.0,0.0,0.0,54.09,54.089752
-6.258162634367482,10.0,6.258162634367482,9.205334031719035,0.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,53.49,53.489616
7.700087964542776,10.0,-7.700087964542777,9.205334031719035,0.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,53.4,50.050903
7.938623862256414,10.0,-7.9386238622564145,9.205334031719035,0.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,53.61,50.050903
6.837832471820492,10.0,-6.837832471820493,9.205334031719035,0.0,154.41337089705934,10.0,1.0,0.0,0.0,0.0,53.63,48.600136
4.66448082024376,9.703621880622629,-4.368102700866389,9.205334031719035,0.0,150.0659272379911,10.0,1.0,0.0,0.0,0.0,54.53,49.535164
-2.8229438603310575,9.301182601186314,3.4727416513016074,9.205334031719035,0.0,144.16271786065624,9.950980392156865,1.0,0.0,0.0,0.0,57.12,49.535164
-3.3475313569527074,9.36939361163505,3.6840200982588325,9.205334031719035,0.0,145.16327595002184,9.705882352941176,1.0,0.0,0.0,0.0,56.65,63.630276
-6.509769324179035,10.0,5.57839677515943,9.205334031719035,0.0,154.41337089705925,9.068627450980392,1.0,0.0,0.0,0.0,55.19,50.700603
9.093132894181053,10.0,-9.485289756926152,9.485289756926157,0.2799557252071221,154.41337089705934,9.607843137254902,1.0,0.0,0.0,0.0,53.69,50.050903
8.186075794375128,10.0,-8.872350304179047,9.205334031719035,0.0,154.41337089705934,9.313725490196079,1.0,0.0,0.0,0.0,52.6,49.000671
4.744797912744888,10.0,-6.460484187254691,9.205334031719035,0.0,154.41337089705934,8.284313725490197,1.0,0.0,0.0,0.0,50.9,49.299397
